Antecedent,Consequent,Confidence,Lift
{'Organic Raspberries'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.081109096,4.213965389
"{'Organic Navel Orange', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.284974093,4.20711513
{'Organic Hass Avocado'},"{'Organic Navel Orange', 'Bag of Organic Bananas'}",0.017639513,4.20711513
"{'Organic Avocado', 'Organic Garlic'}",{'Organic Baby Spinach'},0.318681319,4.199049412
{'Organic Baby Spinach'},"{'Organic Avocado', 'Organic Garlic'}",0.016602261,4.199049412
"{'Limes', 'Banana'}",{'Cucumber Kirby'},0.133016627,4.183775107
{'Cucumber Kirby'},"{'Limes', 'Banana'}",0.038264435,4.183775107
"{'Organic Hass Avocado', 'Organic Navel Orange'}",{'Bag of Organic Bananas'},0.491071429,4.168696075
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Navel Orange'}",0.010142923,4.168696075
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Tomato Cluster'},0.087032202,4.162309405
{'Organic Tomato Cluster'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.051948052,4.162309405
"{'Organic Raspberries', 'Organic Strawberries'}",{'Organic Blueberries'},0.13740458,4.159775686
{'Organic Blueberries'},"{'Organic Raspberries', 'Organic Strawberries'}",0.041433739,4.159775686
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Raspberries'},0.174179188,4.155340384
{'Organic Raspberries'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.081109096,4.155340384
{'Organic Kiwi'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.079924481,4.152419569
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Kiwi'},0.071670429,4.152419569
"{'Organic Zucchini', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.281200632,4.151406956
{'Organic Hass Avocado'},"{'Organic Zucchini', 'Bag of Organic Bananas'}",0.028543938,4.151406956
"{'Organic Raspberries', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.280969479,4.147994416
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Bag of Organic Bananas'}",0.050192431,4.147994416
"{'Organic Raspberries', 'Organic Strawberries', 'Organic Hass Avocado'}",{'Bag of Organic Bananas'},0.488151659,4.143910204
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Strawberries', 'Organic Hass Avocado'}",0.009497464,4.143910204
"{'Limes', 'Bag of Organic Bananas'}",{'Large Lemon'},0.180582524,4.139683499
{'Large Lemon'},"{'Limes', 'Bag of Organic Bananas'}",0.023157371,4.139683499
{'Raspberries'},{'Strawberries'},0.177762983,4.137899741
{'Strawberries'},{'Raspberries'},0.067509482,4.137899741
"{'Organic Hass Avocado', 'Organic Kiwi'}",{'Organic Strawberries'},0.34384858,4.135841633
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Kiwi'}",0.01424092,4.135841633
{'Organic Italian Parsley Bunch'},{'Organic Lemon'},0.112491825,4.134265413
{'Organic Lemon'},{'Organic Italian Parsley Bunch'},0.068662675,4.134265413
{'Organic Bartlett Pear'},{'Organic Large Extra Fancy Fuji Apple'},0.091983122,4.118794841
{'Organic Large Extra Fancy Fuji Apple'},{'Organic Bartlett Pear'},0.053015564,4.118794841
{'Organic Red Bell Pepper'},{'Organic Cucumber'},0.106484236,4.113830541
{'Organic Cucumber'},{'Organic Red Bell Pepper'},0.075115401,4.113830541
{'Red Vine Tomato'},{'Cucumber Kirby'},0.130604288,4.107899765
{'Cucumber Kirby'},{'Red Vine Tomato'},0.068670994,4.107899765
{'Organic Carrot Bunch'},{'Organic Yellow Onion'},0.130653266,4.10663423
{'Organic Yellow Onion'},{'Organic Carrot Bunch'},0.044383749,4.10663423
{'Organic Lacinato (Dinosaur) Kale'},{'Fresh Cauliflower'},0.09076175,4.106043748
{'Fresh Cauliflower'},{'Organic Lacinato (Dinosaur) Kale'},0.055036855,4.106043748
{'Roma Tomato'},{'Yellow Onions'},0.08478803,4.099706092
{'Yellow Onions'},{'Roma Tomato'},0.053571429,4.099706092
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Cucumber'},0.106094808,4.098785699
{'Organic Cucumber'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.078892153,4.098785699
{' Strawberry'},{' Organic'},0.096830986,4.092998648
{' Organic'},{' Strawberry'},0.050505051,4.092998648
"{'Cucumber Kirby', 'Organic Baby Spinach'}",{'Organic Avocado'},0.239179954,4.085273496
{'Organic Avocado'},"{'Cucumber Kirby', 'Organic Baby Spinach'}",0.019480519,4.085273496
{'Feta Cheese Crumbles'},{'Organic Grape Tomatoes'},0.112582781,4.072577057
{'Organic Grape Tomatoes'},{'Feta Cheese Crumbles'},0.040078585,4.072577057
{'Organic Italian Parsley Bunch'},{'Carrots'},0.094833224,4.070224304
{'Carrots'},{'Organic Italian Parsley Bunch'},0.067599068,4.070224304
"{'Organic Hass Avocado', 'Organic Large Extra Fancy Fuji Apple'}",{'Organic Strawberries'},0.337078652,4.054412322
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Large Extra Fancy Fuji Apple'}",0.015678077,4.054412322
"{'Organic Large Extra Fancy Fuji Apple', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.273972603,4.044698481
{'Organic Hass Avocado'},"{'Organic Large Extra Fancy Fuji Apple', 'Organic Strawberries'}",0.019243105,4.044698481
"{'Organic Avocado', 'Banana'}",{'Cucumber Kirby'},0.128571429,4.043960174
{'Cucumber Kirby'},"{'Organic Avocado', 'Banana'}",0.067646054,4.043960174
{'Red Onion'},{'Cucumber Kirby'},0.128295255,4.035273675
{'Cucumber Kirby'},{'Red Onion'},0.049880424,4.035273675
"{'Organic Kiwi', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.27311828,4.03208598
{'Organic Hass Avocado'},"{'Organic Kiwi', 'Bag of Organic Bananas'}",0.020365619,4.03208598
{'Organic Small Bunch Celery'},{'Organic Garlic'},0.125941873,4.03009616
{'Organic Garlic'},{'Organic Small Bunch Celery'},0.081334724,4.03009616
"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",{'Organic Hass Avocado'},0.272870662,4.028430372
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",0.027742142,4.028430372
"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",{'Organic Hass Avocado'},0.272727273,4.026313488
"{'Organic Cucumber', 'Organic Baby Spinach'}",{'Organic Hass Avocado'},0.272727273,4.026313488
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",0.026459269,4.026313488
{'Organic Hass Avocado'},"{'Organic Cucumber', 'Organic Baby Spinach'}",0.019243105,4.026313488
{'Organic Yellow Peaches'},{'Organic Strawberries'},0.332826748,4.003270039
{'Organic Strawberries'},{'Organic Yellow Peaches'},0.02861249,4.003270039
{'Organic Nectarine'},{'Organic Strawberries'},0.332512315,3.999488017
{'Organic Strawberries'},{'Organic Nectarine'},0.017637836,3.999488017
"{'Organic Red Bell Pepper', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.270341207,3.991087648
{'Organic Hass Avocado'},"{'Organic Red Bell Pepper', 'Bag of Organic Bananas'}",0.016516998,3.991087648
{'Green Onions'},{'Limes'},0.158176944,3.988563125
{'Limes'},{'Green Onions'},0.032319912,3.988563125
{'Red Raspberries'},{'Strawberries'},0.170963365,3.979620802
{'Strawberries'},{'Red Raspberries'},0.031858407,3.979620802
"{'Organic Cucumber', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.269067797,3.972288095
{'Organic Hass Avocado'},"{'Organic Cucumber', 'Organic Strawberries'}",0.020365619,3.972288095
"{'Organic Raspberries', 'Organic Large Extra Fancy Fuji Apple'}",{'Bag of Organic Bananas'},0.467336683,3.967212272
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Large Extra Fancy Fuji Apple'}",0.00857538,3.967212272
"{'Organic Raspberries', 'Organic Baby Spinach'}",{'Organic Hass Avocado'},0.268656716,3.966219257
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Organic Baby Spinach'}",0.02020526,3.966219257
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Organic Grape Tomatoes'},0.109589041,3.964281293
{'Organic Grape Tomatoes'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.037721022,3.964281293
{'Organic Blackberries'},{'Organic Raspberries'},0.165938865,3.958753484
{'Organic Raspberries'},{'Organic Blackberries'},0.078776885,3.958753484
"{'Organic Raspberries', 'Bag of Organic Bananas', 'Organic Hass Avocado'}",{'Organic Strawberries'},0.329073482,3.958125426
{'Organic Strawberries'},"{'Organic Raspberries', 'Bag of Organic Bananas', 'Organic Hass Avocado'}",0.013457016,3.958125426
{'Organic Granny Smith Apple'},{'Organic Small Bunch Celery'},0.079812207,3.954656175
{'Organic Small Bunch Celery'},{'Organic Granny Smith Apple'},0.073196986,3.954656175
"{'Bag of Organic Bananas', 'Organic Whole String Cheese'}",{'Organic Hass Avocado'},0.267676768,3.951752127
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Whole String Cheese'}",0.016998076,3.951752127
"{'Bag of Organic Bananas', 'Organic Red Onion'}",{'Organic Hass Avocado'},0.266853933,3.939604489
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Red Onion'}",0.015234124,3.939604489
"{'Organic Raspberries', 'Organic Blueberries'}",{'Organic Strawberries'},0.327272727,3.936465781
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Blueberries'}",0.016461981,3.936465781
{'Jalapeno Peppers'},{'Organic Garlic'},0.123004695,3.93610748
{'Organic Garlic'},{'Jalapeno Peppers'},0.045533542,3.93610748
{'Fresh Ginger Root'},{'Large Lemon'},0.171631206,3.93448299
{'Large Lemon'},{'Fresh Ginger Root'},0.030129482,3.93448299
"{'Organic Baby Spinach', 'Banana'}",{'Cucumber Kirby'},0.125085441,3.934315321
{'Cucumber Kirby'},"{'Organic Baby Spinach', 'Banana'}",0.062521353,3.934315321
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Large Lemon'},0.171232877,3.925351675
{'Large Lemon'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.037350598,3.925351675
{'Green Bell Pepper'},{'Organic Yellow Onion'},0.124614436,3.916824438
{'Organic Yellow Onion'},{'Green Bell Pepper'},0.068965517,3.916824438
{'Organic Tomato Cluster'},{'Organic Cucumber'},0.101298701,3.913496575
{'Organic Cucumber'},{'Organic Tomato Cluster'},0.081829627,3.913496575
"{'Organic Kiwi', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.264563107,3.905784686
{'Organic Hass Avocado'},"{'Organic Kiwi', 'Organic Strawberries'}",0.017479153,3.905784686
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Lemon'},0.106094808,3.8991642
{'Organic Lemon'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.0750499,3.8991642
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Large Extra Fancy Fuji Apple'},0.086811352,3.887214748
{'Organic Large Extra Fancy Fuji Apple'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.075875486,3.887214748
"{'Organic Kiwi', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.322580645,3.880028996
{'Organic Strawberries'},"{'Organic Kiwi', 'Bag of Organic Bananas'}",0.019597596,3.880028996
{'Frozen Organic Wild Blueberries'},{'Organic Raspberries'},0.162486369,3.876388326
{'Organic Raspberries'},{'Frozen Organic Wild Blueberries'},0.038611039,3.876388326
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Cilantro'},0.081037277,3.873590263
{'Organic Cilantro'},{'Organic Lacinato (Dinosaur) Kale'},0.05192108,3.873590263
"{""Organic D'Anjou Pears""}","{'Bag of Organic Bananas', 'Organic Strawberries'}",0.075561607,3.871134214
"{'Bag of Organic Bananas', 'Organic Strawberries'}","{""Organic D'Anjou Pears""}",0.061769616,3.871134214
{'Organic Italian Parsley Bunch'},{'Organic Red Bell Pepper'},0.070634402,3.86842053
{'Organic Red Bell Pepper'},{'Organic Italian Parsley Bunch'},0.064247472,3.86842053
{'Organic Whole Strawberries'},{'Organic Raspberries'},0.161987041,3.864476019
{'Organic Raspberries'},{'Organic Whole Strawberries'},0.038870174,3.864476019
{'Red Peppers'},{'Yellow Onions'},0.07980356,3.858694951
{'Yellow Onions'},{'Red Peppers'},0.068277311,3.858694951
"{'Organic Small Bunch Celery', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.260545906,3.846478146
{'Organic Hass Avocado'},"{'Organic Small Bunch Celery', 'Bag of Organic Bananas'}",0.016837716,3.846478146
"{'Organic Hass Avocado', 'Organic Blueberries'}",{'Organic Strawberries'},0.319444444,3.842306492
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Blueberries'}",0.015024824,3.842306492
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Cucumber'},0.099431818,3.84137284
{'Organic Cucumber'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.044062107,3.84137284
{'Organic Red Onion'},{'Organic Garlic'},0.119887955,3.836372895
{'Organic Garlic'},{'Organic Red Onion'},0.074383038,3.836372895
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Limes'},0.151826484,3.828431005
{'Limes'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.036428376,3.828431005
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Yellow Onion'},0.121715076,3.825693086
{'Organic Yellow Onion'},{'Organic Garnet Sweet Potato (Yam)'},0.060088767,3.825693086
{'Carrots'},{'Organic Yellow Onion'},0.121678322,3.824537838
{'Organic Yellow Onion'},{'Carrots'},0.089108911,3.824537838
{'Broccoli Crown'},{'Asparagus'},0.07980456,3.818631617
{'Asparagus'},{'Broccoli Crown'},0.050935551,3.818631617
{'Organic Coconut Milk'},{'Limes'},0.151219512,3.813125706
{'Limes'},{'Organic Coconut Milk'},0.033963298,3.813125706
"{""Organic D'Anjou Pears""}",{'Organic Large Extra Fancy Fuji Apple'},0.085091899,3.810221557
{'Organic Large Extra Fancy Fuji Apple'},"{""Organic D'Anjou Pears""}",0.060797665,3.810221557
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Cucumber'},0.098522167,3.80623009
{'Organic Cucumber'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.058749475,3.80623009
"{'Limes', 'Large Lemon'}",{'Organic Avocado'},0.222551929,3.801261265
{'Organic Avocado'},"{'Limes', 'Large Lemon'}",0.027829314,3.801261265
{' Bunch'},{'Fresh Cauliflower'},0.083916084,3.796347142
{'Fresh Cauliflower'},{' Bunch'},0.053071253,3.796347142
{'Organic Basil'},{'Limes'},0.150455927,3.793871271
{'Limes'},{'Organic Basil'},0.027115859,3.793871271
"{'Strawberries', 'Banana'}",{'Seedless Red Grapes'},0.095843936,3.785362607
{'Seedless Red Grapes'},"{'Strawberries', 'Banana'}",0.048477048,3.785362607
"{'Organic Hass Avocado', ""Organic D'Anjou Pears""}",{'Bag of Organic Bananas'},0.445614035,3.782809121
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', ""Organic D'Anjou Pears""}",0.011710466,3.782809121
{'Organic Cilantro'},{'Fresh Cauliflower'},0.083592939,3.781728117
{'Fresh Cauliflower'},{'Organic Cilantro'},0.079115479,3.781728117
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Cucumber Kirby'},0.119863014,3.770054195
{'Cucumber Kirby'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.035872907,3.770054195
"{'Organic Yellow Onion', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.255172414,3.767148482
{'Organic Hass Avocado'},"{'Organic Yellow Onion', 'Organic Strawberries'}",0.017799872,3.767148482
{'Organic Carrot Bunch'},{'Organic Garlic'},0.11758794,3.762773199
{'Organic Garlic'},{'Organic Carrot Bunch'},0.040667362,3.762773199
{'Organic Red Onion'},{'Limes'},0.149019608,3.757653289
{'Limes'},{'Organic Red Onion'},0.072856752,3.757653289
{'Organic Small Bunch Celery'},{'Organic Cilantro'},0.078579117,3.756089968
{'Organic Cilantro'},{'Organic Small Bunch Celery'},0.075804777,3.756089968
"{'Limes', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.254368932,3.75528656
{'Organic Hass Avocado'},"{'Limes', 'Bag of Organic Bananas'}",0.021007056,3.75528656
{'Organic Ginger Root'},{'Organic Red Onion'},0.072786885,3.754049869
{'Organic Red Onion'},{'Organic Ginger Root'},0.062184874,3.754049869
"{'Bag of Organic Bananas', 'Organic Garlic'}",{'Organic Hass Avocado'},0.254125413,3.751691446
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Garlic'}",0.024695318,3.751691446
{'Yellow Onions'},{'Organic Garlic'},0.117121849,3.74785845
{'Organic Garlic'},{'Yellow Onions'},0.077511296,3.74785845
{'Organic Romaine Lettuce'},{'Organic Cucumber'},0.097,3.747423836
{'Organic Cucumber'},{'Organic Romaine Lettuce'},0.040704994,3.747423836
{'Organic Coconut Milk'},{'Organic Garlic'},0.117073171,3.746300771
{'Organic Garlic'},{'Organic Coconut Milk'},0.033368092,3.746300771
"{'Organic Zucchini', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.253731343,3.745873742
{'Organic Hass Avocado'},"{'Organic Zucchini', 'Organic Strawberries'}",0.016356639,3.745873742
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Apple Honeycrisp Organic'},0.093115124,3.745066699
{'Apple Honeycrisp Organic'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.072083879,3.745066699
{'Organic Italian Parsley Bunch'},{'Organic Red Onion'},0.072596468,3.744228941
{'Organic Red Onion'},{'Organic Italian Parsley Bunch'},0.062184874,3.744228941
"{'Organic Raspberries', 'Bag of Organic Bananas'}",{'Organic Large Extra Fancy Fuji Apple'},0.083482944,3.738176218
{'Organic Large Extra Fancy Fuji Apple'},"{'Organic Raspberries', 'Bag of Organic Bananas'}",0.045233463,3.738176218
{'Organic Carrot Bunch'},{'Organic Lemon'},0.101507538,3.730574228
{'Organic Lemon'},{'Organic Carrot Bunch'},0.040319361,3.730574228
{'Garlic'},{'Limes'},0.147783251,3.726477529
{'Limes'},{'Garlic'},0.041084634,3.726477529
{'Organic Garnet Sweet Potato (Yam)'},{'Fresh Cauliflower'},0.082295989,3.723054363
{'Fresh Cauliflower'},{'Organic Garnet Sweet Potato (Yam)'},0.058476658,3.723054363
{'Green Bell Pepper'},{'Organic Red Onion'},0.072177668,3.722628941
{'Organic Red Onion'},{'Green Bell Pepper'},0.065546218,3.722628941
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Garlic'},0.11627907,3.720889816
{'Organic Garlic'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.039972193,3.720889816
"{'Limes', 'Banana'}",{'Organic Avocado'},0.217339667,3.712234101
{'Organic Avocado'},"{'Limes', 'Banana'}",0.033951763,3.712234101
"{'Organic Raspberries', 'Organic Hass Avocado'}",{'Bag of Organic Bananas'},0.437150838,3.7109652
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Hass Avocado'}",0.028861226,3.7109652
{'Organic Lemon'},{'Organic Garlic'},0.115768463,3.704550579
{'Organic Garlic'},{'Organic Lemon'},0.100799444,3.704550579
{'Organic Small Bunch Celery'},{'Fresh Cauliflower'},0.081808396,3.70099576
{'Fresh Cauliflower'},{'Organic Small Bunch Celery'},0.074692875,3.70099576
{'Asparagus'},{'Fresh Cauliflower'},0.081600832,3.691605582
{'Fresh Cauliflower'},{'Asparagus'},0.077149877,3.691605582
{'Original Hummus'},{'Organic Baby Carrots'},0.091173618,3.691168329
{'Organic Baby Carrots'},{'Original Hummus'},0.082673703,3.691168329
"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",{'Organic Hass Avocado'},0.25,3.690787364
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",0.017799872,3.690787364
"{'Organic Garlic', 'Banana'}",{'Organic Avocado'},0.216049383,3.690195607
{'Organic Avocado'},"{'Organic Garlic', 'Banana'}",0.019480519,3.690195607
{'Red Peppers'},{'Cucumber Kirby'},0.117249847,3.687862187
{'Cucumber Kirby'},{'Red Peppers'},0.065254527,3.687862187
"{'Organic Raspberries', 'Apple Honeycrisp Organic'}",{'Bag of Organic Bananas'},0.434163701,3.685607451
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Apple Honeycrisp Organic'}",0.011249424,3.685607451
{'Organic Whole String Cheese'},{'Organic Whole Milk'},0.157357357,3.672190213
{'Organic Whole Milk'},{'Organic Whole String Cheese'},0.066413181,3.672190213
{'Organic Kiwi'},{'Organic Blackberries'},0.073001888,3.668544112
{'Organic Blackberries'},{'Organic Kiwi'},0.063318777,3.668544112
{'Organic Ginger Root'},{'Michigan Organic Kale'},0.081311475,3.667701304
{'Michigan Organic Kale'},{'Organic Ginger Root'},0.060754532,3.667701304
{'Organic Italian Parsley Bunch'},{'Michigan Organic Kale'},0.081098757,3.658106271
{'Michigan Organic Kale'},{'Organic Italian Parsley Bunch'},0.060754532,3.658106271
{'Green Bell Pepper'},{'Organic Cilantro'},0.07649599,3.656516272
{'Organic Cilantro'},{'Green Bell Pepper'},0.064382139,3.656516272
"{'Organic Baby Arugula', 'Banana'}",{'Organic Avocado'},0.213822894,3.652166439
{'Organic Avocado'},"{'Organic Baby Arugula', 'Banana'}",0.018367347,3.652166439
{'Organic Garnet Sweet Potato (Yam)'},{'Michigan Organic Kale'},0.080912863,3.649721172
{'Michigan Organic Kale'},{'Organic Garnet Sweet Potato (Yam)'},0.057324841,3.649721172
{'Fresh Cauliflower'},{'Carrots'},0.085012285,3.64871142
{'Carrots'},{'Fresh Cauliflower'},0.080652681,3.64871142
{'Organic Red Bell Pepper'},{'Organic Yellow Onion'},0.11600238,3.646134198
{'Organic Yellow Onion'},{'Organic Red Bell Pepper'},0.066575623,3.646134198
{'Organic Navel Orange'},{'Apple Honeycrisp Organic'},0.090609555,3.644293351
{'Apple Honeycrisp Organic'},{'Organic Navel Orange'},0.04805592,3.644293351
"{'Organic Grape Tomatoes', 'Organic Baby Spinach'}",{'Organic Avocado'},0.21286031,3.635725187
{'Organic Avocado'},"{'Organic Grape Tomatoes', 'Organic Baby Spinach'}",0.017810761,3.635725187
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Cucumber'},0.094003241,3.631649359
{'Organic Cucumber'},{'Organic Lacinato (Dinosaur) Kale'},0.048678137,3.631649359
{'Organic Red Bell Pepper'},{'Organic Lemon'},0.098750744,3.629257369
{'Organic Lemon'},{'Organic Red Bell Pepper'},0.066267465,3.629257369
{'Organic Red Bell Pepper'},{'Organic Red Onion'},0.070196312,3.620438681
{'Organic Red Onion'},{'Organic Red Bell Pepper'},0.066106443,3.620438681
{'Organic Black Beans'},{'Organic Yellow Onion'},0.115168539,3.619925311
{'Organic Yellow Onion'},{'Organic Black Beans'},0.041993855,3.619925311
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Tomato Cluster'},0.075620767,3.616558295
{'Organic Tomato Cluster'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.06961039,3.616558295
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Large Extra Fancy Fuji Apple'},0.080699774,3.613552198
{'Organic Large Extra Fancy Fuji Apple'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.069552529,3.613552198
{'Feta Cheese Crumbles'},{'Cucumber Kirby'},0.114790287,3.610501602
{'Cucumber Kirby'},{'Feta Cheese Crumbles'},0.035531261,3.610501602
"{'Seedless Red Grapes', 'Banana'}",{'Strawberries'},0.155006859,3.60819126
{'Strawberries'},"{'Seedless Red Grapes', 'Banana'}",0.028571429,3.60819126
{'Fresh Cauliflower'},{'Organic Zucchini'},0.115970516,3.60817628
{'Organic Zucchini'},{'Fresh Cauliflower'},0.079756675,3.60817628
{'Organic Granny Smith Apple'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.070422535,3.607851897
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Granny Smith Apple'},0.066777963,3.607851897
{'Organic Roma Tomato'},{'Organic Garlic'},0.112676056,3.605594638
{'Organic Garlic'},{'Organic Roma Tomato'},0.036148766,3.605594638
{'Organic Baby Broccoli'},{'Organic Zucchini'},0.115879828,3.605354726
{'Organic Zucchini'},{'Organic Baby Broccoli'},0.036498817,3.605354726
{'Organic Baby Broccoli'},{'Organic Garlic'},0.112660944,3.605111055
{'Organic Garlic'},{'Organic Baby Broccoli'},0.03649635,3.605111055
"{'Organic Unsweetened Almond Milk', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.244019139,3.602491015
{'Organic Hass Avocado'},"{'Organic Unsweetened Almond Milk', 'Bag of Organic Bananas'}",0.016356639,3.602491015
{'Organic Italian Parsley Bunch'},{'Organic Zucchini'},0.115761936,3.601686754
{'Organic Zucchini'},{'Organic Italian Parsley Bunch'},0.059817506,3.601686754
{'Organic Cucumber'},{'Organic Lemon'},0.097775913,3.59343068
{'Organic Lemon'},{'Organic Cucumber'},0.093013972,3.59343068
{'Organic Cilantro'},{'Organic Yellow Onion'},0.114226376,3.590311658
{'Organic Yellow Onion'},{'Organic Cilantro'},0.075110959,3.590311658
"{'Organic Large Extra Fancy Fuji Apple', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.150485437,3.590085716
{'Organic Raspberries'},"{'Organic Large Extra Fancy Fuji Apple', 'Bag of Organic Bananas'}",0.024099508,3.590085716
"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.242971888,3.587030289
{'Organic Hass Avocado'},"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",0.019403464,3.587030289
"{'Cucumber Kirby', 'Banana'}",{'Large Lemon'},0.156374502,3.584737494
{'Large Lemon'},"{'Cucumber Kirby', 'Banana'}",0.039093625,3.584737494
{'Yellow Onions'},{'Carrots'},0.083508403,3.5841651
{'Carrots'},{'Yellow Onions'},0.074125874,3.5841651
"{'Organic Zucchini', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.150078989,3.580389209
{'Organic Raspberries'},"{'Organic Zucchini', 'Bag of Organic Bananas'}",0.024617777,3.580389209
{'Organic Small Bunch Celery'},{'Organic Lemon'},0.097416577,3.580224481
{'Organic Lemon'},{'Organic Small Bunch Celery'},0.072255489,3.580224481
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Unsweetened Almond Milk'},0.066854328,3.578377903
{'Organic Unsweetened Almond Milk'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.055232558,3.578377903
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Red Onion'},0.069156293,3.56679878
{'Organic Red Onion'},{'Organic Garnet Sweet Potato (Yam)'},0.056022409,3.56679878
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.241513634,3.565501872
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.069595895,3.565501872
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Red Bell Pepper'},0.065006916,3.560221103
{'Organic Red Bell Pepper'},{'Organic Garnet Sweet Potato (Yam)'},0.055919096,3.560221103
{'Organic Granny Smith Apple'},{'Organic Cucumber'},0.09213615,3.559517582
{'Organic Cucumber'},{'Organic Granny Smith Apple'},0.06588334,3.559517582
{'Organic Garnet Sweet Potato (Yam)'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.06846473,3.55703638
