Antecedent,Consequent,Confidence,Lift
{'Organic Raspberries'},"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",0.024774775,4.476287608
{'Sweet Onion'},{'Organic Garlic'},0.15625,4.46641791
{'Organic Garlic'},{'Sweet Onion'},0.044776119,4.46641791
"{'Bag of Organic Bananas', 'Organic Broccoli'}",{'Organic Hass Avocado'},0.292682927,4.462948579
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Broccoli'}",0.01910828,4.462948579
"{'Organic Large Extra Fancy Fuji Apple', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.206896552,4.462255359
{'Organic Raspberries'},"{'Organic Large Extra Fancy Fuji Apple', 'Bag of Organic Bananas'}",0.040540541,4.462255359
{'Organic Extra Firm Tofu'},{'Organic Cilantro'},0.10989011,4.4589309
{'Organic Cilantro'},{'Organic Extra Firm Tofu'},0.042372881,4.4589309
{'Organic Romaine Lettuce'},{'Organic Cucumber'},0.12244898,4.458446496
{'Organic Cucumber'},{'Organic Romaine Lettuce'},0.045627376,4.458446496
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Baby Carrots'},0.119617225,4.457021578
{'Organic Baby Carrots'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.097276265,4.457021578
{'Organic Yellow Peaches'},{'Organic Grape Tomatoes'},0.126582278,4.456440804
{'Organic Grape Tomatoes'},{'Organic Yellow Peaches'},0.036764706,4.456440804
"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",{'Organic Hass Avocado'},0.292134831,4.454590997
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",0.041401274,4.454590997
"{'Limes', 'Large Lemon'}",{'Cucumber Kirby'},0.159090909,4.454545455
{'Cucumber Kirby'},"{'Limes', 'Large Lemon'}",0.040935673,4.454545455
"{'Cucumber Kirby', 'Banana'}",{'Organic Fuji Apple'},0.126984127,4.454212454
{'Organic Fuji Apple'},"{'Cucumber Kirby', 'Banana'}",0.058608059,4.454212454
{'Organic Kiwi'},{'Organic Tomato Cluster'},0.10880829,4.452770028
{'Organic Tomato Cluster'},{'Organic Kiwi'},0.08974359,4.452770028
{'Organic Milk'},{'Organic Raspberries'},0.206349206,4.45045045
{'Organic Raspberries'},{'Organic Milk'},0.029279279,4.45045045
"{'Organic Avocado', 'Michigan Organic Kale'}",{'Organic Baby Spinach'},0.379310345,4.445870088
"{'Organic Grape Tomatoes', 'Cucumber Kirby'}",{'Organic Baby Spinach'},0.379310345,4.445870088
"{'Organic Grape Tomatoes', 'Large Lemon'}",{'Organic Baby Spinach'},0.379310345,4.445870088
{'Organic Baby Spinach'},"{'Organic Avocado', 'Michigan Organic Kale'}",0.013463892,4.445870088
{'Organic Baby Spinach'},"{'Organic Grape Tomatoes', 'Cucumber Kirby'}",0.013463892,4.445870088
{'Organic Baby Spinach'},"{'Organic Grape Tomatoes', 'Large Lemon'}",0.013463892,4.445870088
"{""Organic D'Anjou Pears""}",{'Organic Cucumber'},0.122093023,4.445485896
{'Organic Cucumber'},"{""Organic D'Anjou Pears""}",0.079847909,4.445485896
{'Organic Kiwi'},{'Organic Large Extra Fancy Fuji Apple'},0.124352332,4.443275849
{'Organic Large Extra Fancy Fuji Apple'},{'Organic Kiwi'},0.089552239,4.443275849
"{'Cucumber Kirby', 'Organic Baby Spinach'}",{'Limes'},0.184615385,4.441901817
{'Limes'},"{'Cucumber Kirby', 'Organic Baby Spinach'}",0.030150754,4.441901817
"{'Whipped Cream Cheese', 'Organic Strawberries'}",{'Banana'},0.625,4.436619718
{'Banana'},"{'Whipped Cream Cheese', 'Organic Strawberries'}",0.007412898,4.436619718
"{'Red Vine Tomato', 'Banana'}",{'Large Lemon'},0.213114754,4.436493229
{'Large Lemon'},"{'Red Vine Tomato', 'Banana'}",0.02826087,4.436493229
"{'Organic Cucumber', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.290909091,4.435900405
{'Organic Hass Avocado'},"{'Organic Cucumber', 'Organic Strawberries'}",0.025477707,4.435900405
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Baby Arugula'},0.107913669,4.435112854
{'Organic Baby Arugula'},{'Organic Garnet Sweet Potato (Yam)'},0.064377682,4.435112854
{'Organic Thompson Seedless Raisins'},{'Organic Baby Spinach'},0.378378378,4.434946574
{'Organic Baby Spinach'},{'Organic Thompson Seedless Raisins'},0.017135863,4.434946574
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Zucchini'},0.157894737,4.434017595
{'Organic Zucchini'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.052785924,4.434017595
"{'Organic Baby Spinach', 'Organic Garlic'}",{'Limes'},0.184210526,4.432160804
{'Limes'},"{'Organic Baby Spinach', 'Organic Garlic'}",0.035175879,4.432160804
"{'Michigan Organic Kale', 'Banana'}",{'Large Lemon'},0.212765957,4.429232192
"{'Michigan Organic Kale', 'Organic Baby Spinach'}",{'Large Lemon'},0.212765957,4.429232192
{'Large Lemon'},"{'Michigan Organic Kale', 'Banana'}",0.02173913,4.429232192
{'Large Lemon'},"{'Michigan Organic Kale', 'Organic Baby Spinach'}",0.02173913,4.429232192
"{'Organic Strawberries', 'Organic Baby Carrots'}",{'Organic Baby Spinach'},0.377777778,4.427906977
{'Organic Baby Spinach'},"{'Organic Strawberries', 'Organic Baby Carrots'}",0.020807834,4.427906977
{'Organic Russet Potato'},{'Organic Lemon'},0.131313131,4.42765685
{'Organic Lemon'},{'Organic Russet Potato'},0.045774648,4.42765685
{'Organic Tomato Paste'},{'Organic Yellow Onion'},0.151515152,4.423503326
{'Organic Yellow Onion'},{'Organic Tomato Paste'},0.030487805,4.423503326
{'Organic YoKids Very Berry Smoothies'},{'Organic Strawberries'},0.375,4.422413793
"{'Organic Reduced Fat Milk', 'Banana'}",{'Organic Strawberries'},0.375,4.422413793
"{'Organic Raspberries', 'Organic Whole Milk'}",{'Organic Strawberries'},0.375,4.422413793
{'Organic Strawberries'},{'Organic YoKids Very Berry Smoothies'},0.014778325,4.422413793
{'Organic Strawberries'},"{'Organic Reduced Fat Milk', 'Banana'}",0.014778325,4.422413793
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Whole Milk'}",0.014778325,4.422413793
{'Yellow Onions'},{'Limes'},0.183760684,4.421337457
{'Limes'},{'Yellow Onions'},0.108040201,4.421337457
"{'Bag of Organic Bananas', 'Organic Whole Milk'}",{'Seedless Red Grapes'},0.126582278,4.407825086
{'Seedless Red Grapes'},"{'Bag of Organic Bananas', 'Organic Whole Milk'}",0.036363636,4.407825086
"{'Organic Raspberries', 'Organic Lemon'}",{'Organic Hass Avocado'},0.288888889,4.405095541
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Organic Lemon'}",0.020700637,4.405095541
{'Organic Red Bell Pepper'},{'Apple Honeycrisp Organic'},0.129213483,4.403374785
{'Apple Honeycrisp Organic'},{'Organic Red Bell Pepper'},0.081850534,4.403374785
"{'Limes', 'Banana'}",{'Organic Garlic'},0.153846154,4.397703789
{'Organic Garlic'},"{'Limes', 'Banana'}",0.041791045,4.397703789
"{'Organic Reduced Fat Milk', 'Banana'}",{'Organic Baby Spinach'},0.375,4.395348837
"{'Organic Zucchini', 'Organic Small Bunch Celery'}",{'Organic Baby Spinach'},0.375,4.395348837
"{'Organic Baby Arugula', 'Organic Strawberries'}",{'Organic Baby Spinach'},0.375,4.395348837
{'Organic Baby Spinach'},"{'Organic Reduced Fat Milk', 'Banana'}",0.014687882,4.395348837
{'Organic Baby Spinach'},"{'Organic Zucchini', 'Organic Small Bunch Celery'}",0.014687882,4.395348837
{'Organic Baby Spinach'},"{'Organic Baby Arugula', 'Organic Strawberries'}",0.014687882,4.395348837
"{'Organic Small Bunch Celery', 'Organic Baby Spinach'}",{'Organic Avocado'},0.25,4.39266055
{'Organic Avocado'},"{'Organic Small Bunch Celery', 'Organic Baby Spinach'}",0.023853211,4.39266055
{'Grape White/Green Seedless'},{'Organic Kiwi'},0.088495575,4.390847815
{'Organic Kiwi'},{'Grape White/Green Seedless'},0.051813472,4.390847815
{'Organic Reduced Fat Milk'},{'Original Hummus'},0.11,4.389
{'Original Hummus'},{'Organic Reduced Fat Milk'},0.045833333,4.389
"{'Organic Yellow Onion', 'Organic Garlic'}",{'Organic Zucchini'},0.15625,4.387829912
{'Organic Zucchini'},"{'Organic Yellow Onion', 'Organic Garlic'}",0.029325513,4.387829912
{'Organic Lacinato (Dinosaur) Kale'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.095652174,4.382608696
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Lacinato (Dinosaur) Kale'},0.052631579,4.382608696
"{'Organic Lemon', 'Banana'}",{'Organic Strawberries'},0.371428571,4.380295567
"{'Organic Raspberries', 'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.371428571,4.380295567
{'Organic Strawberries'},"{'Organic Lemon', 'Banana'}",0.016009852,4.380295567
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.016009852,4.380295567
"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",{'Organic Whole Milk'},0.172413793,4.379401811
{'Organic Whole Milk'},"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",0.026525199,4.379401811
{'Organic Red Bell Pepper'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.095505618,4.375893769
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Red Bell Pepper'},0.081339713,4.375893769
{'Organic Shredded Mild Cheddar'},{'Organic Strawberries'},0.37037037,4.367816092
"{'Organic Red Bell Pepper', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.37037037,4.367816092
"{'Large Lemon', 'Organic Blueberries'}",{'Organic Strawberries'},0.37037037,4.367816092
"{'Large Lemon', 'Organic Baby Spinach', 'Banana'}",{'Organic Strawberries'},0.37037037,4.367816092
{'Organic Strawberries'},"{'Organic Red Bell Pepper', 'Bag of Organic Bananas'}",0.024630542,4.367816092
{'Organic Strawberries'},{'Organic Shredded Mild Cheddar'},0.012315271,4.367816092
{'Organic Strawberries'},"{'Large Lemon', 'Organic Blueberries'}",0.012315271,4.367816092
{'Organic Strawberries'},"{'Large Lemon', 'Organic Baby Spinach', 'Banana'}",0.012315271,4.367816092
{'Organic Frozen Peas'},{'Organic Whole Milk'},0.171875,4.36571618
{'Organic Whole Milk'},{'Organic Frozen Peas'},0.029177719,4.36571618
"{'Organic Avocado', 'Bag of Organic Bananas'}",{'Organic Baby Spinach'},0.372340426,4.36417615
{'Organic Baby Spinach'},"{'Organic Avocado', 'Bag of Organic Bananas'}",0.042839657,4.36417615
{'Total 0% Greek Yogurt'},{'Organic Blackberries'},0.096153846,4.363835217
{'Organic Blackberries'},{'Total 0% Greek Yogurt'},0.047393365,4.363835217
"{'Organic Zucchini', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.202247191,4.361979957
{'Organic Raspberries'},"{'Organic Zucchini', 'Bag of Organic Bananas'}",0.040540541,4.361979957
{'Green Bell Pepper'},{'Organic Tomato Cluster'},0.106508876,4.358670915
{'Organic Tomato Cluster'},{'Green Bell Pepper'},0.076923077,4.358670915
"{'Organic Raspberries', 'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.285714286,4.356687898
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.015923567,4.356687898
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Yellow Onion'},0.149122807,4.353658537
{'Organic Yellow Onion'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.051829268,4.353658537
{'Seedless Cucumbers'},{'Strawberries'},0.196721311,4.350584939
{'Strawberries'},{'Seedless Cucumbers'},0.027713626,4.350584939
"{'Organic Navel Orange', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.583333333,4.347081712
{'Organic Whole String Cheese'},{'Organic Baby Carrots'},0.116666667,4.347081712
{'Organic Baby Carrots'},{'Organic Whole String Cheese'},0.054474708,4.347081712
{'Bag of Organic Bananas'},"{'Organic Navel Orange', 'Organic Strawberries'}",0.010894942,4.347081712
{'Grape White/Green Seedless'},{'Organic Fuji Apple'},0.123893805,4.345813479
{'Organic Fuji Apple'},{'Grape White/Green Seedless'},0.051282051,4.345813479
{'Organic Mango'},{'Organic Strawberries'},0.368421053,4.344827586
"{'Organic Raspberries', 'Original Hummus'}",{'Organic Strawberries'},0.368421053,4.344827586
"{'Organic Hass Avocado', 'Organic Blueberries'}",{'Organic Strawberries'},0.368421053,4.344827586
{'Organic Strawberries'},{'Organic Mango'},0.017241379,4.344827586
{'Organic Strawberries'},"{'Organic Raspberries', 'Original Hummus'}",0.017241379,4.344827586
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Blueberries'}",0.017241379,4.344827586
{'Bunched Cilantro'},{'Large Lemon'},0.208695652,4.344499055
{'Large Lemon'},{'Bunched Cilantro'},0.052173913,4.344499055
"{'Large Lemon', 'Red Onion'}",{'Banana'},0.611111111,4.338028169
{'Banana'},"{'Large Lemon', 'Red Onion'}",0.008154188,4.338028169
{'Organic Bartlett Pear'},{'Organic Gala Apples'},0.114035088,4.333333333
{'Organic Gala Apples'},{'Organic Bartlett Pear'},0.051587302,4.333333333
"{'Limes', 'Organic Strawberries'}",{'Organic Blueberries'},0.147058824,4.333031674
{'Uncured Genoa Salami'},{'Sparkling Water Grapefruit'},0.092307692,4.333031674
{'Sparkling Water Grapefruit'},{'Uncured Genoa Salami'},0.058823529,4.333031674
{'Organic Blueberries'},"{'Limes', 'Organic Strawberries'}",0.030769231,4.333031674
{'Organic Tomato Paste'},{'Organic Garlic'},0.151515152,4.331071913
{'Organic Garlic'},{'Organic Tomato Paste'},0.029850746,4.331071913
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Grape Tomatoes'},0.12295082,4.328592093
{'Organic Grape Tomatoes'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.055147059,4.328592093
{'Fresh Ginger Root'},{'Large Lemon'},0.207920792,4.328368489
{'Large Lemon'},{'Fresh Ginger Root'},0.045652174,4.328368489
"{'Cucumber Kirby', 'Organic Baby Spinach'}",{'Organic Avocado'},0.246153846,4.325081157
{'Organic Avocado'},"{'Cucumber Kirby', 'Organic Baby Spinach'}",0.029357798,4.325081157
"{'Organic Hass Avocado', ' Organic'}",{'Organic Strawberries'},0.366666667,4.324137931
"{'Organic Raspberries', 'Organic Gala Apples'}",{'Organic Strawberries'},0.366666667,4.324137931
{'Organic Strawberries'},"{'Organic Hass Avocado', ' Organic'}",0.013546798,4.324137931
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Gala Apples'}",0.013546798,4.324137931
"{'Organic Avocado', 'Bag of Organic Bananas'}",{'Organic Whole Milk'},0.170212766,4.323494554
{'Organic Whole Milk'},"{'Organic Avocado', 'Bag of Organic Bananas'}",0.042440318,4.323494554
{'Organic Roma Tomato'},{'Organic Cucumber'},0.118644068,4.319907199
{'Organic Cucumber'},{'Organic Roma Tomato'},0.053231939,4.319907199
{'Organic Lemon'},{'Organic Yellow Onion'},0.147887324,4.317588458
{'Organic Yellow Onion'},{'Organic Lemon'},0.12804878,4.317588458
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Lemon'},0.128,4.315943662
{'Organic Lemon'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.056338028,4.315943662
{'Organic Kiwi'},{'Organic Granny Smith Apple'},0.103626943,4.314485244
{'Organic Granny Smith Apple'},{'Organic Kiwi'},0.086956522,4.314485244
"{'Organic Zucchini', ""Organic D'Anjou Pears""}",{'Bag of Organic Bananas'},0.578947368,4.314396887
"{'Organic Large Extra Fancy Fuji Apple', 'Organic Whole Milk'}",{'Bag of Organic Bananas'},0.578947368,4.314396887
{'Bag of Organic Bananas'},"{'Organic Zucchini', ""Organic D'Anjou Pears""}",0.008560311,4.314396887
{'Bag of Organic Bananas'},"{'Organic Large Extra Fancy Fuji Apple', 'Organic Whole Milk'}",0.008560311,4.314396887
{'Grape White/Green Seedless'},{'Seedless Red Grapes'},0.123893805,4.314207562
{'Seedless Red Grapes'},{'Grape White/Green Seedless'},0.050909091,4.314207562
"{'Bag of Organic Bananas', 'Organic Whole Milk'}",{'Apple Honeycrisp Organic'},0.126582278,4.313707825
{'Apple Honeycrisp Organic'},"{'Bag of Organic Bananas', 'Organic Whole Milk'}",0.035587189,4.313707825
{'Organic Whole String Cheese'},{'Organic Raspberries'},0.2,4.313513514
"{'Large Lemon', 'Organic Strawberries'}",{'Organic Raspberries'},0.2,4.313513514
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Raspberries'},0.2,4.313513514
{'Organic Raspberries'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.056306306,4.313513514
{'Organic Raspberries'},{'Organic Whole String Cheese'},0.054054054,4.313513514
{'Organic Raspberries'},"{'Large Lemon', 'Organic Strawberries'}",0.027027027,4.313513514
"{'Organic Peeled Whole Baby Carrots', 'Banana'}",{'Organic Avocado'},0.245283019,4.309780163
{'Organic Avocado'},"{'Organic Peeled Whole Baby Carrots', 'Banana'}",0.023853211,4.309780163
{'Shredded Mozzarella'},{'Organic Whole Milk'},0.169491525,4.305174662
{'Organic Whole Milk'},{'Shredded Mozzarella'},0.026525199,4.305174662
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Ginger Root'},0.08,4.303820225
{'Organic Ginger Root'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.056179775,4.303820225
{'Organic Whole Strawberries'},{'Organic Cucumber'},0.118181818,4.303076391
{'Organic Cucumber'},{'Organic Whole Strawberries'},0.049429658,4.303076391
{'Shallot'},{'Organic Avocado'},0.244897959,4.303014417
{'Organic Avocado'},{'Shallot'},0.022018349,4.303014417
{'Organic Carrot Bunch'},{'Organic Zucchini'},0.153225806,4.302904172
{'Organic Zucchini'},{'Organic Carrot Bunch'},0.055718475,4.302904172
{'Organic Peeled Whole Baby Carrots'},"{'Clementines', ' Bag'}",0.071428571,4.301886792
"{'Clementines', ' Bag'}",{'Organic Peeled Whole Baby Carrots'},0.06918239,4.301886792
"{' Organic', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.282051282,4.300832925
{'Organic Hass Avocado'},"{' Organic', 'Organic Strawberries'}",0.017515924,4.300832925
{'Total Greek Strained Yogurt'},{'Limes'},0.178571429,4.296482412
{'Limes'},{'Total Greek Strained Yogurt'},0.025125628,4.296482412
{'Organic Ginger Root'},{'Organic Small Bunch Celery'},0.095505618,4.29371736
{'Organic Small Bunch Celery'},{'Organic Ginger Root'},0.079812207,4.29371736
"{'Organic Lemon', 'Apple Honeycrisp Organic'}",{'Bag of Organic Bananas'},0.575757576,4.290626105
{'Bag of Organic Bananas'},"{'Organic Lemon', 'Apple Honeycrisp Organic'}",0.014785992,4.290626105
"{'Organic Large Extra Fancy Fuji Apple', 'Organic Baby Spinach'}",{'Organic Strawberries'},0.363636364,4.288401254
"{'Organic Avocado', 'Organic Garlic'}",{'Organic Strawberries'},0.363636364,4.288401254
"{'Organic Avocado', 'Organic Baby Spinach', 'Banana'}",{'Organic Strawberries'},0.363636364,4.288401254
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Organic Red Onion'},0.090909091,4.288401254
{'Organic Red Onion'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.049261084,4.288401254
{'Organic Strawberries'},"{'Organic Avocado', 'Organic Garlic'}",0.024630542,4.288401254
{'Organic Strawberries'},"{'Organic Large Extra Fancy Fuji Apple', 'Organic Baby Spinach'}",0.014778325,4.288401254
{'Organic Strawberries'},"{'Organic Avocado', 'Organic Baby Spinach', 'Banana'}",0.014778325,4.288401254
{'Organic Red Radish'},{'Organic Tomato Cluster'},0.104761905,4.287179487
"{' Bunch', 'Organic Red Radish'}",{'Organic Tomato Cluster'},0.104761905,4.287179487
{'Organic Tomato Cluster'},{'Organic Red Radish'},0.047008547,4.287179487
{'Organic Tomato Cluster'},"{' Bunch', 'Organic Red Radish'}",0.047008547,4.287179487
{'Grape White/Green Seedless'},{'Organic Baby Carrots'},0.115044248,4.286629248
{'Organic Baby Carrots'},{'Grape White/Green Seedless'},0.050583658,4.286629248
"{'Yellow Onions', 'Banana'}",{'Large Lemon'},0.205882353,4.285933504
{'Large Lemon'},"{'Yellow Onions', 'Banana'}",0.030434783,4.285933504
{'Red Potatoes'},{'Organic Avocado'},0.243902439,4.285522488
{'Organic Avocado'},{'Red Potatoes'},0.018348624,4.285522488
{'Organic Garnet Sweet Potato (Yam)'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.09352518,4.285153695
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Garnet Sweet Potato (Yam)'},0.062200957,4.285153695
{'Organic Broccoli'},{'Organic Cucumber'},0.117647059,4.283605457
{'Organic Cucumber'},{'Organic Broccoli'},0.053231939,4.283605457
{'Yellow Bell Pepper'},{'Organic Avocado'},0.243589744,4.280028229
{'Organic Avocado'},{'Yellow Bell Pepper'},0.034862385,4.280028229
{'Organic Navel Orange'},{'Organic Granny Smith Apple'},0.102739726,4.277546158
{'Organic Granny Smith Apple'},{'Organic Navel Orange'},0.065217391,4.277546158
{'Feta Cheese Crumbles'},{'Original Hummus'},0.106796117,4.261165049
{'Original Hummus'},{'Feta Cheese Crumbles'},0.045833333,4.261165049
"{'Limes', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.279411765,4.260584489
{'Organic Hass Avocado'},"{'Limes', 'Organic Strawberries'}",0.030254777,4.260584489
"{'Organic Reduced Fat Milk', 'Organic Baby Spinach'}",{'Banana'},0.6,4.25915493
"{'Seedless Red Grapes', 'Cucumber Kirby'}",{'Banana'},0.6,4.25915493
{'Banana'},"{'Seedless Red Grapes', 'Cucumber Kirby'}",0.013343217,4.25915493
{'Banana'},"{'Organic Reduced Fat Milk', 'Organic Baby Spinach'}",0.008895478,4.25915493
"{'Organic Hass Avocado', 'Organic Red Bell Pepper'}",{'Organic Strawberries'},0.361111111,4.25862069
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Red Bell Pepper'}",0.016009852,4.25862069
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Ginger Root'},0.079136691,4.257376122
{'Organic Ginger Root'},{'Organic Garnet Sweet Potato (Yam)'},0.061797753,4.257376122
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Michigan Organic Kale'},0.1,4.256
{'Michigan Organic Kale'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.048888889,4.256
"{'Organic Avocado', 'Large Lemon'}",{'Organic Grape Tomatoes'},0.120879121,4.255656109
{'Organic Grape Tomatoes'},"{'Organic Avocado', 'Large Lemon'}",0.040441176,4.255656109
"{'Large Lemon', 'Bag of Organic Bananas'}",{'Organic Large Extra Fancy Fuji Apple'},0.119047619,4.253731343
{'Organic Large Extra Fancy Fuji Apple'},"{'Large Lemon', 'Bag of Organic Bananas'}",0.037313433,4.253731343
{'Grated Parmesan'},{'Organic Garlic'},0.148760331,4.252325151
{'Organic Garlic'},{'Grated Parmesan'},0.053731343,4.252325151
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Original Hummus'},0.106557377,4.251639344
{'Original Hummus'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.054166667,4.251639344
{'Organic Red Onion'},{' Organic'},0.098522167,4.249767008
{' Organic'},{'Organic Red Onion'},0.09009009,4.249767008
{'Organic Romaine Lettuce'},{'Organic Granny Smith Apple'},0.102040816,4.248447205
{'Organic Granny Smith Apple'},{'Organic Romaine Lettuce'},0.043478261,4.248447205
{'Russet Potato'},{'Limes'},0.176470588,4.24593556
{'Limes'},{'Russet Potato'},0.030150754,4.24593556
{'Fresh Ginger Root'},{'Organic Garlic'},0.148514851,4.245308113
{'Organic Garlic'},{'Fresh Ginger Root'},0.044776119,4.245308113
{'Green Bell Pepper'},{'Organic Italian Parsley Bunch'},0.082840237,4.242128912
{'Organic Italian Parsley Bunch'},{'Green Bell Pepper'},0.07486631,4.242128912
"{'Original Hummus', 'Banana'}",{'Organic Avocado'},0.24137931,4.241189497
{'Organic Avocado'},"{'Original Hummus', 'Banana'}",0.025688073,4.241189497
{'Organic Red Bell Pepper'},{'Organic Red Onion'},0.08988764,4.24021697
{'Organic Red Onion'},{'Organic Red Bell Pepper'},0.078817734,4.24021697
"{'Organic Baby Arugula', 'Banana'}",{'Organic Baby Spinach'},0.361702128,4.239485403
{'Organic Baby Spinach'},"{'Organic Baby Arugula', 'Banana'}",0.020807834,4.239485403
"{'Organic Avocado', 'Banana'}",{'Cucumber Kirby'},0.151315789,4.236842105
{'Cucumber Kirby'},"{'Organic Avocado', 'Banana'}",0.067251462,4.236842105
{'Organic Whole Cashews'},{'Organic Hass Avocado'},0.277777778,4.23566879
"{'Michigan Organic Kale', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.277777778,4.23566879
{'Organic Hass Avocado'},{'Organic Whole Cashews'},0.015923567,4.23566879
{'Organic Hass Avocado'},"{'Michigan Organic Kale', 'Organic Strawberries'}",0.015923567,4.23566879
"{'Seedless Red Grapes', 'Bag of Organic Bananas'}",{'Organic Whole Milk'},0.166666667,4.233421751
{'Organic Whole Milk'},"{'Seedless Red Grapes', 'Bag of Organic Bananas'}",0.026525199,4.233421751
"{'Original Hummus', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.196078431,4.228934817
{'Organic Raspberries'},"{'Original Hummus', 'Bag of Organic Bananas'}",0.022522523,4.228934817
{'Roma Tomato'},{'Yellow Onions'},0.103174603,4.222222222
{'Yellow Onions'},{'Roma Tomato'},0.055555556,4.222222222
{'Organic Thyme'},{'Limes'},0.175438596,4.221105528
{'Limes'},{'Organic Thyme'},0.025125628,4.221105528
{'Organic Small Bunch Celery'},{'Organic Zucchini'},0.150234742,4.21890876
{'Organic Zucchini'},{'Organic Small Bunch Celery'},0.093841642,4.21890876
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Tomato Cluster'},0.103092784,4.21887391
{'Organic Tomato Cluster'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.085470085,4.21887391
{'Large Alfresco Eggs'},{'Organic Yellow Onion'},0.144444444,4.217073171
{'Organic Yellow Onion'},{'Large Alfresco Eggs'},0.039634146,4.217073171
{'Organic Italian Parsley Bunch'},{'Organic Yellow Onion'},0.144385027,4.215338464
{'Organic Yellow Onion'},{'Organic Italian Parsley Bunch'},0.082317073,4.215338464
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Yellow Onion'},0.144329897,4.213728941
{'Organic Yellow Onion'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.085365854,4.213728941
{'Red Onion'},{'Cucumber Kirby'},0.150442478,4.212389381
{'Cucumber Kirby'},{'Red Onion'},0.049707602,4.212389381
"{'Organic Raspberries', 'Seedless Red Grapes'}",{'Bag of Organic Bananas'},0.565217391,4.212079174
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Seedless Red Grapes'}",0.010116732,4.212079174
"{'Organic Zucchini', 'Bag of Organic Bananas'}",{'Apple Honeycrisp Organic'},0.123595506,4.211923707
{'Apple Honeycrisp Organic'},"{'Organic Zucchini', 'Bag of Organic Bananas'}",0.039145907,4.211923707
{'Organic Red Bell Pepper'},{'Organic Granny Smith Apple'},0.101123596,4.210258915
{'Organic Granny Smith Apple'},{'Organic Red Bell Pepper'},0.07826087,4.210258915
{'Organic Bell Pepper'},{'Organic Blueberries'},0.142857143,4.209230769
