Antecedent,Consequent,Confidence,Lift
{'Organic Avocado'},"{'Michigan Organic Kale', 'Banana'}",0.019665745,3.622336678
"{'Organic Hass Avocado', 'Organic Lemon'}",{'Organic Raspberries'},0.148924731,3.622179183
{'Organic Raspberries'},"{'Organic Hass Avocado', 'Organic Lemon'}",0.025596008,3.622179183
"{'Strawberries', 'Banana'}",{'Seedless Red Grapes'},0.090368609,3.621555019
{'Seedless Red Grapes'},"{'Strawberries', 'Banana'}",0.046285018,3.621555019
{'Organic Cucumber'},{'Organic Lemon'},0.103404968,3.619380137
{'Organic Lemon'},{'Organic Cucumber'},0.098537234,3.619380137
{'Organic Red Bell Pepper'},{'Organic Yellow Onion'},0.136825334,3.614097359
{'Organic Yellow Onion'},{'Organic Red Bell Pepper'},0.068941295,3.614097359
{'Organic Red Bell Pepper'},{'Organic Small Bunch Celery'},0.080661223,3.61198431
{'Organic Small Bunch Celery'},{'Organic Red Bell Pepper'},0.068900987,3.61198431
"{'Large Lemon', 'Organic Baby Spinach'}",{'Organic Zucchini'},0.129503408,3.610936391
{'Organic Zucchini'},"{'Large Lemon', 'Organic Baby Spinach'}",0.028177966,3.610936391
"{'Limes', 'Banana'}",{'Cucumber Kirby'},0.116064566,3.610676594
{'Cucumber Kirby'},"{'Limes', 'Banana'}",0.03569318,3.610676594
{'Carrots'},{'Organic Garlic'},0.128146453,3.610583242
{'Organic Garlic'},{'Carrots'},0.083922072,3.610583242
{'Blueberries'},{'Strawberries'},0.159956474,3.609648784
{'Strawberries'},{'Blueberries'},0.063014403,3.609648784
{'Roma Tomato'},{'Cucumber Kirby'},0.116003644,3.608781371
{'Cucumber Kirby'},{'Roma Tomato'},0.045148328,3.608781371
"{'Organic Raspberries', 'Bag of Organic Bananas', 'Organic Hass Avocado'}",{'Organic Strawberries'},0.295983087,3.606146462
{'Organic Strawberries'},"{'Organic Raspberries', 'Bag of Organic Bananas', 'Organic Hass Avocado'}",0.012960563,3.606146462
"{'Organic Raspberries', 'Organic Baby Spinach'}",{'Organic Strawberries'},0.295961003,3.6058774
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Baby Spinach'}",0.019672283,3.6058774
"{'Large Lemon', 'Banana'}",{'Organic Avocado'},0.218004026,3.605298431
{'Organic Avocado'},"{'Large Lemon', 'Banana'}",0.047625031,3.605298431
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.255672609,3.604159484
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.067587832,3.604159484
"{'Organic Raspberries', 'Bag of Organic Bananas'}",{'Organic Lemon'},0.102931804,3.602818445
{'Organic Lemon'},"{'Organic Raspberries', 'Bag of Organic Bananas'}",0.042952128,3.602818445
"{'Limes', 'Large Lemon'}",{'Organic Garlic'},0.127832407,3.601734855
{'Organic Garlic'},"{'Limes', 'Large Lemon'}",0.032005994,3.601734855
{'Organic Large Green Asparagus'},{'Organic Hass Avocado'},0.255148741,3.596774634
{'Organic Hass Avocado'},{'Organic Large Green Asparagus'},0.023886033,3.596774634
"{'Organic Avocado', 'Banana'}",{'Honeycrisp Apple'},0.090277778,3.592209415
{'Honeycrisp Apple'},"{'Organic Avocado', 'Banana'}",0.064852608,3.592209415
"{'Organic Cucumber', 'Organic Baby Spinach'}",{'Organic Hass Avocado'},0.254519161,3.587899584
{'Organic Hass Avocado'},"{'Organic Cucumber', 'Organic Baby Spinach'}",0.018851757,3.587899584
"{'Organic Zucchini', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.147412441,3.585396942
{'Organic Raspberries'},"{'Organic Zucchini', 'Bag of Organic Bananas'}",0.02605803,3.585396942
"{'Organic Baby Spinach', 'Banana'}",{'Organic Avocado'},0.215972222,3.571696938
{'Organic Avocado'},"{'Organic Baby Spinach', 'Banana'}",0.058620256,3.571696938
"{'Organic Raspberries', 'Organic Blueberries'}",{'Organic Strawberries'},0.293135436,3.571451758
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Blueberries'}",0.014626921,3.571451758
"{'Organic Raspberries', 'Organic Large Extra Fancy Fuji Apple'}",{'Bag of Organic Bananas'},0.429919137,3.568064505
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Large Extra Fancy Fuji Apple'}",0.010058332,3.568064505
"{'Organic Hass Avocado', 'Organic Lemon'}",{'Limes'},0.157526882,3.562457099
{'Limes'},"{'Organic Hass Avocado', 'Organic Lemon'}",0.025173984,3.562457099
"{'Organic Grape Tomatoes', 'Banana'}",{'Organic Avocado'},0.215355805,3.561502782
{'Organic Avocado'},"{'Organic Grape Tomatoes', 'Banana'}",0.021676301,3.561502782
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Zucchini'},0.127682175,3.560155066
{'Organic Zucchini'},{'Organic Garnet Sweet Potato (Yam)'},0.063665254,3.560155066
"{'Organic Cucumber', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.146315223,3.558710172
{'Organic Raspberries'},"{'Organic Cucumber', 'Bag of Organic Bananas'}",0.025133986,3.558710172
"{'Organic Grape Tomatoes', 'Organic Baby Spinach'}",{'Organic Avocado'},0.215116279,3.557541555
{'Organic Avocado'},"{'Organic Grape Tomatoes', 'Organic Baby Spinach'}",0.018597638,3.557541555
"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",{'Organic Zucchini'},0.127570093,3.557029889
{'Organic Zucchini'},"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",0.028919492,3.557029889
"{'Organic Hass Avocado', 'Organic Whole String Cheese'}",{'Organic Strawberries'},0.291799787,3.555178714
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Whole String Cheese'}",0.012682837,3.555178714
{'Organic Navel Orange'},{'Organic Gala Apples'},0.083081571,3.552935128
{'Organic Gala Apples'},{'Organic Navel Orange'},0.044679123,3.552935128
"{'Organic Kiwi', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.291595197,3.55268607
{'Organic Strawberries'},"{'Organic Kiwi', 'Bag of Organic Bananas'}",0.015737826,3.55268607
"{'Cucumber Kirby', 'Banana'}",{'Organic Avocado'},0.214657738,3.549958314
{'Organic Avocado'},"{'Cucumber Kirby', 'Banana'}",0.036252827,3.549958314
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Cucumber'},0.096623377,3.549082065
{'Organic Cucumber'},{'Organic Lacinato (Dinosaur) Kale'},0.051911806,3.549082065
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Yellow Onion'},0.134268111,3.546551021
{'Organic Yellow Onion'},{'Organic Garnet Sweet Potato (Yam)'},0.063421977,3.546551021
"{'Bag of Organic Bananas', 'Organic Gala Apples'}",{'Organic Hass Avocado'},0.251389747,3.543784929
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Gala Apples'}",0.021797344,3.543784929
"{'Organic Garlic', 'Organic Yellow Onion'}",{'Limes'},0.156521739,3.539725884
{'Limes'},"{'Organic Garlic', 'Organic Yellow Onion'}",0.024744394,3.539725884
"{'Large Lemon', 'Banana'}",{'Yellow Onions'},0.085993673,3.537244032
{'Yellow Onions'},"{'Large Lemon', 'Banana'}",0.046726051,3.537244032
{'Red Peppers'},{'Cucumber Kirby'},0.113654147,3.535690383
{'Cucumber Kirby'},{'Red Peppers'},0.068668006,3.535690383
"{'Asparagus', 'Banana'}",{'Organic Avocado'},0.213762811,3.535158226
{'Organic Avocado'},"{'Asparagus', 'Banana'}",0.018346318,3.535158226
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Cucumber'},0.096043906,3.527797469
{'Organic Cucumber'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.058610103,3.527797469
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Yellow Onion'},0.133289343,3.520697896
{'Organic Yellow Onion'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.040541897,3.520697896
"{'Organic Raspberries', 'Organic Hass Avocado'}",{'Organic Strawberries'},0.288964182,3.52063077
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Hass Avocado'}",0.027633772,3.52063077
{'Organic Red Bell Pepper'},{'Organic Cilantro'},0.078271261,3.519933348
{'Organic Cilantro'},{'Organic Red Bell Pepper'},0.067145054,3.519933348
"{'Bag of Organic Bananas', 'Organic Blueberries'}",{'Organic Hass Avocado'},0.249456522,3.516532689
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Blueberries'}",0.024582262,3.516532689
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Cucumber'},0.095734888,3.516446908
{'Organic Cucumber'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.043538934,3.516446908
"{'Organic Zucchini', 'Organic Garlic'}",{'Organic Baby Spinach'},0.275126904,3.515755312
{'Organic Baby Spinach'},"{'Organic Zucchini', 'Organic Garlic'}",0.013156617,3.515755312
{'Organic Ginger Root'},{'Organic Red Onion'},0.075757576,3.515608304
{'Organic Red Onion'},{'Organic Ginger Root'},0.060825106,3.515608304
{'Yellow Onions'},{'Organic Garlic'},0.124706985,3.513674714
{'Organic Garlic'},{'Yellow Onions'},0.085420681,3.513674714
{'Organic Garbanzo Beans'},{'Organic Garlic'},0.124599359,3.51064229
{'Organic Garlic'},{'Organic Garbanzo Beans'},0.033290516,3.51064229
{' Bunch'},{'Organic Small Bunch Celery'},0.078389831,3.510272072
{'Organic Small Bunch Celery'},{' Bunch'},0.050357264,3.510272072
{'Organic Red Bell Pepper'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.072495519,3.507058994
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Red Bell Pepper'},0.066899467,3.507058994
{'Limes'},{'Organic White Onions'},0.028009279,3.50568826
{'Organic White Onions'},{'Limes'},0.155016643,3.50568826
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Garlic'},0.124415584,3.50546436
{'Organic Garlic'},{'Organic Lacinato (Dinosaur) Kale'},0.051273817,3.50546436
{'Organic Red Radish'},{'Organic Garlic'},0.124296232,3.502101557
"{' Bunch', 'Organic Red Radish'}",{'Organic Garlic'},0.124296232,3.502101557
{'Organic Garlic'},{'Organic Red Radish'},0.030721473,3.502101557
{'Organic Garlic'},"{' Bunch', 'Organic Red Radish'}",0.030721473,3.502101557
{'Organic Ginger Root'},{'Organic Cucumber'},0.095300834,3.500503647
{'Organic Cucumber'},{'Organic Ginger Root'},0.060563773,3.500503647
"{'Organic Hass Avocado', 'Organic Blueberries'}",{'Bag of Organic Bananas'},0.421487603,3.498087955
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Blueberries'}",0.014472647,3.498087955
{'Organic Lacinato (Dinosaur) Kale'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.072207792,3.493139869
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Lacinato (Dinosaur) Kale'},0.051093549,3.493139869
"{'Bag of Organic Bananas', 'Organic Blueberries'}",{'Organic Strawberries'},0.286413043,3.489548659
{'Organic Strawberries'},"{'Bag of Organic Bananas', 'Organic Blueberries'}",0.024393631,3.489548659
{'Organic Lemon'},{'Organic Hass Avocado'},0.247340426,3.486702555
{'Organic Hass Avocado'},{'Organic Lemon'},0.099614396,3.486702555
{'Organic Basil'},{'Organic Yellow Onion'},0.131762653,3.480371965
{'Organic Yellow Onion'},{'Organic Basil'},0.030306071,3.480371965
{'Organic Tomato Cluster'},{'Organic Cucumber'},0.0947407,3.479929299
{'Organic Cucumber'},{'Organic Tomato Cluster'},0.072146246,3.479929299
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Cucumber Kirby'},0.111754069,3.476580451
{'Cucumber Kirby'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.036520506,3.476580451
{'Garlic'},{'Limes'},0.153494907,3.47127433
{'Limes'},{'Garlic'},0.037546181,3.47127433
"{'Organic Garlic', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.246069182,3.468782125
{'Organic Hass Avocado'},"{'Organic Garlic', 'Organic Strawberries'}",0.016763068,3.468782125
{'Organic Green Seedless Grapes'},{'Organic Strawberries'},0.284130688,3.461741305
{'Organic Strawberries'},{'Organic Green Seedless Grapes'},0.022542122,3.461741305
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Cucumber'},0.094205835,3.460283111
{'Organic Cucumber'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.064889757,3.460283111
{'Organic Italian Parsley Bunch'},{'Fresh Cauliflower'},0.083133013,3.457941841
{'Fresh Cauliflower'},{'Organic Italian Parsley Bunch'},0.065581542,3.457941841
"{'Organic Hass Avocado', 'Organic Gala Apples'}",{'Bag of Organic Bananas'},0.415730337,3.450306186
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Gala Apples'}",0.012833044,3.450306186
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.244683284,3.449245423
{'Organic Hass Avocado'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.057305056,3.449245423
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Blueberries'},0.106766613,3.447322614
{'Organic Blueberries'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.064646712,3.447322614
{'Organic Red Bell Pepper'},{'Organic Grape Tomatoes'},0.097191794,3.437562239
{'Organic Grape Tomatoes'},{'Organic Red Bell Pepper'},0.06557377,3.437562239
{'Carrots'},{'Yellow Onions'},0.083524027,3.43565821
{'Yellow Onions'},{'Carrots'},0.079856228,3.43565821
"{'Cucumber Kirby', 'Banana'}",{'Large Lemon'},0.172619048,3.434829348
{'Large Lemon'},"{'Cucumber Kirby', 'Banana'}",0.035077109,3.434829348
{'Organic Kiwi'},{'Organic Raspberries'},0.141099674,3.431856458
{'Organic Raspberries'},{'Organic Kiwi'},0.051931251,3.431856458
{'Organic Whole String Cheese'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.070884146,3.429106888
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Whole String Cheese'},0.068369785,3.429106888
"{'Organic Hass Avocado', 'Organic Broccoli'}",{'Bag of Organic Bananas'},0.413109756,3.428556975
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Broccoli'}",0.008544853,3.428556975
{'Fresh Ginger Root'},{'Large Lemon'},0.172273191,3.427947374
{'Large Lemon'},{'Fresh Ginger Root'},0.02555186,3.427947374
{'Organic Small Bunch Celery'},{'Fresh Cauliflower'},0.082340932,3.424995021
{'Fresh Cauliflower'},{'Organic Small Bunch Celery'},0.076485461,3.424995021
"{'Organic Raspberries', 'Apple Honeycrisp Organic'}",{'Bag of Organic Bananas'},0.412679426,3.424985498
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Apple Honeycrisp Organic'}",0.010878133,3.424985498
"{'Organic Unsweetened Almond Milk', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.2427695,3.422267248
{'Organic Hass Avocado'},"{'Organic Unsweetened Almond Milk', 'Bag of Organic Bananas'}",0.014835047,3.422267248
"{'Seedless Red Grapes', 'Banana'}",{'Strawberries'},0.151545364,3.419839932
{'Strawberries'},"{'Seedless Red Grapes', 'Banana'}",0.0260631,3.419839932
"{'Organic Zucchini', 'Large Lemon'}",{'Organic Baby Spinach'},0.267605634,3.419643504
{'Organic Baby Spinach'},"{'Organic Zucchini', 'Large Lemon'}",0.012913875,3.419643504
{'Organic Black Beans'},{'Organic Red Onion'},0.073675497,3.418987282
{'Organic Red Onion'},{'Organic Black Beans'},0.047073343,3.418987282
{'Organic Blackberries'},{'Organic Blueberries'},0.105781315,3.415508949
{'Organic Blueberries'},{'Organic Blackberries'},0.061947988,3.415508949
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Apple Honeycrisp Organic'},0.093598055,3.41366386
{'Apple Honeycrisp Organic'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.064015519,3.41366386
{'Green Beans'},{'Cucumber Kirby'},0.109657561,3.411359746
{'Cucumber Kirby'},{'Green Beans'},0.033683962,3.411359746
{'Organic Red Onion'},{'Organic Grape Tomatoes'},0.096438646,3.410924241
{'Organic Grape Tomatoes'},{'Organic Red Onion'},0.073501747,3.410924241
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Small Bunch Celery'},0.076149097,3.409932714
{'Organic Small Bunch Celery'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.056651922,3.409932714
"{'Organic Hass Avocado', 'Organic Large Extra Fancy Fuji Apple'}",{'Organic Strawberries'},0.279866332,3.409785998
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Large Extra Fancy Fuji Apple'}",0.015506388,3.409785998
{'Organic Ginger Root'},{'Limes'},0.150636803,3.406638547
{'Limes'},{'Organic Ginger Root'},0.058939771,3.406638547
"{'Organic Baby Spinach', 'Banana'}",{'Cucumber Kirby'},0.109490741,3.406170113
{'Cucumber Kirby'},"{'Organic Baby Spinach', 'Banana'}",0.055903557,3.406170113
{'Organic Black Beans'},{'Organic Yellow Onion'},0.128863135,3.403784244
{'Organic Yellow Onion'},{'Organic Black Beans'},0.046864024,3.403784244
{'Broccoli Crown'},{'Cucumber Kirby'},0.109252765,3.398766877
{'Cucumber Kirby'},{'Broccoli Crown'},0.047866682,3.398766877
"{'Michigan Organic Kale', 'Bag of Organic Bananas'}",{'Organic Baby Spinach'},0.265610438,3.39414756
{'Organic Baby Spinach'},"{'Michigan Organic Kale', 'Bag of Organic Bananas'}",0.013836295,3.39414756
"{'Organic Baby Arugula', 'Banana'}",{'Organic Avocado'},0.205128205,3.392361178
{'Organic Avocado'},"{'Organic Baby Arugula', 'Banana'}",0.018094999,3.392361178
{'Organic Red Onion'},{' Bunch'},0.048660085,3.391966148
{' Bunch'},{'Organic Red Onion'},0.07309322,3.391966148
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Unsweetened Almond Milk'},0.060599131,3.387977968
{'Organic Unsweetened Almond Milk'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.056287171,3.387977968
{' Bunch'},{'Organic Baby Arugula'},0.08315678,3.377795024
{'Organic Baby Arugula'},{' Bunch'},0.04845679,3.377795024
"{'Organic Strawberries', 'Organic Whole String Cheese'}",{'Organic Hass Avocado'},0.23951049,3.376325701
{'Organic Hass Avocado'},"{'Organic Strawberries', 'Organic Whole String Cheese'}",0.014674379,3.376325701
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Yellow Onion'},0.127792208,3.375496836
{'Organic Yellow Onion'},{'Organic Lacinato (Dinosaur) Kale'},0.049372805,3.375496836
"{' Organic', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.239382239,3.374517788
{'Organic Hass Avocado'},"{' Organic', 'Bag of Organic Bananas'}",0.016602399,3.374517788
{'Orange Bell Pepper'},{'Cucumber Kirby'},0.108454313,3.373927654
{'Cucumber Kirby'},{'Orange Bell Pepper'},0.045030138,3.373927654
{'Organic Red Onion'},{'Organic Cucumber'},0.09167842,3.367448423
{'Organic Cucumber'},{'Organic Red Onion'},0.07256489,3.367448423
"{'Limes', 'Organic Cilantro'}",{'Organic Avocado'},0.203616879,3.367367224
{'Organic Avocado'},"{'Limes', 'Organic Cilantro'}",0.019100276,3.367367224
"{'Organic Strawberries', 'Banana'}",{'Seedless Red Grapes'},0.083999136,3.366296079
{'Seedless Red Grapes'},"{'Organic Strawberries', 'Banana'}",0.059226553,3.366296079
"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",{'Organic Hass Avocado'},0.23862789,3.363883889
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",0.017137961,3.363883889
"{'Organic Strawberries', ""Organic D'Anjou Pears""}",{'Bag of Organic Bananas'},0.40530303,3.363765951
{'Bag of Organic Bananas'},"{'Organic Strawberries', ""Organic D'Anjou Pears""}",0.010121394,3.363765951
"{'Organic Baby Spinach', 'Organic Blueberries'}",{'Organic Strawberries'},0.275921165,3.361719568
{'Organic Strawberries'},"{'Organic Baby Spinach', 'Organic Blueberries'}",0.014904647,3.361719568
"{'Organic Raspberries', 'Organic Cucumber'}",{'Bag of Organic Bananas'},0.404761905,3.359274941
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Cucumber'}",0.008576383,3.359274941
{'Organic Red Onion'},{'Organic Zucchini'},0.120416079,3.357554897
{'Organic Zucchini'},{'Organic Red Onion'},0.072351695,3.357554897
{'Boneless Skinless Chicken Breasts'},{'Cucumber Kirby'},0.107908847,3.356958659
{'Cucumber Kirby'},{'Boneless Skinless Chicken Breasts'},0.057085451,3.356958659
{'Organic Whole String Cheese'},{'Organic Whole Milk'},0.133384146,3.354228344
{'Organic Whole Milk'},{'Organic Whole String Cheese'},0.066876851,3.354228344
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Grape Tomatoes'},0.09481436,3.353475118
{'Organic Grape Tomatoes'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.041521096,3.353475118
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Tomato Cluster'},0.069472523,3.350963946
{'Organic Tomato Cluster'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.069268829,3.350963946
{'Limes'},{'Green Onions'},0.028696623,3.34961496
{'Green Onions'},{'Limes'},0.148115299,3.34961496
"{'Organic Hass Avocado', 'Organic Whole Milk'}",{'Organic Strawberries'},0.27484333,3.348587632
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Whole Milk'}",0.014210331,3.348587632
{'Organic Lemon'},{'Organic Garlic'},0.11875,3.345834002
{'Organic Garlic'},{'Organic Lemon'},0.095589809,3.345834002
"{'Organic Raspberries', 'Banana'}",{'Organic Strawberries'},0.274406332,3.343263414
{'Organic Strawberries'},"{'Organic Raspberries', 'Banana'}",0.024069617,3.343263414
"{'Organic Raspberries', 'Organic Lemon'}",{'Bag of Organic Bananas'},0.402743142,3.342520453
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Lemon'}",0.010184455,3.342520453
{'Organic Baby Kale Mix'},{'Organic Baby Spinach'},0.261374637,3.340019666
{'Organic Baby Spinach'},{'Organic Baby Kale Mix'},0.013108069,3.340019666
"{'Limes', 'Organic Hass Avocado'}",{'Large Lemon'},0.16744186,3.331812013
{'Large Lemon'},"{'Limes', 'Organic Hass Avocado'}",0.021771999,3.331812013
"{'Organic Avocado', 'Organic Yellow Onion'}",{'Organic Baby Spinach'},0.260536398,3.329308094
{'Organic Baby Spinach'},"{'Organic Avocado', 'Organic Yellow Onion'}",0.013205166,3.329308094
{'Organic Navel Orange'},{'Apple Honeycrisp Organic'},0.091238671,3.327613511
{'Apple Honeycrisp Organic'},{'Organic Navel Orange'},0.041845642,3.327613511
{'Green Bell Pepper'},{'Organic Tomato Cluster'},0.068972703,3.326855402
{'Organic Tomato Cluster'},{'Green Bell Pepper'},0.060656038,3.326855402
{' Bunch'},{'Organic Cucumber'},0.090572034,3.326809643
{'Organic Cucumber'},{' Bunch'},0.04772537,3.326809643
{'Fresh Cauliflower'},{'Organic Zucchini'},0.119152971,3.322335725
{'Organic Zucchini'},{'Fresh Cauliflower'},0.079872881,3.322335725
{'Organic Carrot Bunch'},{'Organic Cucumber'},0.090413594,3.320989976
{'Organic Cucumber'},{'Organic Carrot Bunch'},0.039352498,3.320989976
"{'Organic Avocado', 'Organic Garlic'}",{'Organic Baby Spinach'},0.259718776,3.318859966
{'Organic Baby Spinach'},"{'Organic Avocado', 'Organic Garlic'}",0.015244198,3.318859966
{'Organic Red Bell Pepper'},{'Organic Lemon'},0.094801832,3.31825323
{'Organic Lemon'},{'Organic Red Bell Pepper'},0.063297872,3.31825323
"{'Bag of Organic Bananas', ""Organic D'Anjou Pears""}",{'Organic Strawberries'},0.272264631,3.317169731
{'Organic Strawberries'},"{'Bag of Organic Bananas', ""Organic D'Anjou Pears""}",0.01485836,3.317169731
"{'Bag of Organic Bananas', 'Organic Garlic'}",{'Limes'},0.146514161,3.313405357
{'Limes'},"{'Bag of Organic Bananas', 'Organic Garlic'}",0.023111951,3.313405357
"{'Organic Baby Spinach', 'Organic Garlic'}",{'Large Lemon'},0.166389351,3.310868842
{'Large Lemon'},"{'Organic Baby Spinach', 'Organic Garlic'}",0.022679165,3.310868842
"{'Organic Hass Avocado', 'Organic Small Bunch Celery'}",{'Organic Baby Spinach'},0.258789063,3.306979468
{'Organic Baby Spinach'},"{'Organic Hass Avocado', 'Organic Small Bunch Celery'}",0.012865327,3.306979468
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Garlic'},0.117272148,3.304194862
{'Organic Garlic'},{'Organic Garnet Sweet Potato (Yam)'},0.05908799,3.304194862
"{'Bag of Organic Bananas', 'Organic Whole String Cheese'}",{'Organic Strawberries'},0.271084337,3.302789477
{'Organic Strawberries'},"{'Bag of Organic Bananas', 'Organic Whole String Cheese'}",0.016663581,3.302789477
"{'Organic Raspberries', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.234025872,3.29901028
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Organic Strawberries'}",0.031973008,3.29901028
{'Organic Cilantro'},{'Organic Yellow Onion'},0.124893217,3.298923046
{'Organic Yellow Onion'},{'Organic Cilantro'},0.073356749,3.298923046
"{'Organic Hass Avocado', 'Organic Baby Spinach', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.397222222,3.296700212
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Baby Spinach', 'Organic Strawberries'}",0.009017815,3.296700212
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Zucchini'},0.118112834,3.293333646
{'Organic Zucchini'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.037923729,3.293333646
"{'Organic Grape Tomatoes', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.233609646,3.29314283
{'Organic Hass Avocado'},"{'Organic Grape Tomatoes', 'Organic Strawberries'}",0.016602399,3.29314283
{'Green Bell Pepper'},{'Yellow Onions'},0.08001667,3.291387378
{'Yellow Onions'},{'Green Bell Pepper'},0.060009376,3.291387378
"{'Organic Hass Avocado', 'Organic Whole String Cheese'}",{'Bag of Organic Bananas'},0.396166134,3.287935331
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Whole String Cheese'}",0.011729466,3.287935331
{'Organic Lacinato (Dinosaur) Kale'},{'Fresh Cauliflower'},0.078961039,3.284407375
{'Fresh Cauliflower'},{'Organic Lacinato (Dinosaur) Kale'},0.048040455,3.284407375
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Cilantro'},0.072987013,3.282295681
{'Organic Cilantro'},{'Organic Lacinato (Dinosaur) Kale'},0.048009568,3.282295681
{'Organic Garlic'},{'Limes'},0.145043888,3.280155248
{'Limes'},{'Organic Garlic'},0.116418936,3.280155248
{'Green Bell Pepper'},{'Organic Cilantro'},0.072931861,3.279815435
{'Organic Cilantro'},{'Green Bell Pepper'},0.059798394,3.279815435
{'Organic Extra Firm Tofu'},{'Organic Garlic'},0.11618082,3.273446203
{'Organic Garlic'},{'Organic Extra Firm Tofu'},0.029436951,3.273446203
{'Organic Large Extra Fancy Fuji Apple'},{'Organic Cucumber'},0.089108911,3.273067538
{'Organic Cucumber'},{'Organic Large Extra Fancy Fuji Apple'},0.08037957,3.273067538
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Red Onion'},0.07038961,3.266502345
{'Organic Red Onion'},{'Organic Lacinato (Dinosaur) Kale'},0.047778561,3.266502345
"{'Organic Zucchini', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.231523379,3.263733188
