Antecedent,Consequent,Confidence,Lift
{'Bag of Organic Bananas'},"{'Organic Baby Spinach', ""Organic D'Anjou Pears""}",0.008728448,2.783856011
"{'Organic Baby Spinach', 'Strawberries'}",{'Organic Avocado'},0.203218117,2.782706374
{'Organic Avocado'},"{'Organic Baby Spinach', 'Strawberries'}",0.015827338,2.782706374
{'Organic Kiwi'},{'Organic Whole String Cheese'},0.061631044,2.782309187
{'Organic Whole String Cheese'},{'Organic Kiwi'},0.04544759,2.782309187
{'Broccoli Crown'},{'Organic Avocado'},0.203136011,2.781582086
{'Organic Avocado'},{'Broccoli Crown'},0.053515897,2.781582086
{'Organic Black Beans'},{'Organic Red Onion'},0.07366167,2.781475228
{'Organic Red Onion'},{'Organic Black Beans'},0.044029182,2.781475228
{'Bunched Cilantro'},{'Large Lemon'},0.172138421,2.781023867
{'Large Lemon'},{'Bunched Cilantro'},0.053118668,2.781023867
"{'Organic Hass Avocado', 'Banana'}",{'Organic Fuji Apple'},0.082069339,2.780123599
{'Organic Fuji Apple'},"{'Organic Hass Avocado', 'Banana'}",0.034791595,2.780123599
"{'Organic Baby Spinach', 'Organic Ginger Root'}",{'Organic Hass Avocado'},0.217893218,2.779318481
{'Organic Hass Avocado'},"{'Organic Baby Spinach', 'Organic Ginger Root'}",0.013057201,2.779318481
"{'Organic Hass Avocado', 'Fresh Cauliflower'}",{'Bag of Organic Bananas'},0.349506579,2.777786393
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Fresh Cauliflower'}",0.011449353,2.777786393
{'Organic Black Beans'},{'Limes'},0.152034261,2.777112733
{'Limes'},{'Organic Black Beans'},0.043960126,2.777112733
"{'Organic Kiwi', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.349369085,2.776693629
{'Bag of Organic Bananas'},"{'Organic Kiwi', 'Organic Strawberries'}",0.011934267,2.776693629
"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",{'Organic Strawberries'},0.260330579,2.774464536
{'Organic Strawberries'},"{'Bag of Organic Bananas', 'Organic Baby Carrots'}",0.01593093,2.774464536
"{'Organic Navel Orange', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.260324484,2.774399581
{'Organic Strawberries'},"{'Organic Navel Orange', 'Bag of Organic Bananas'}",0.012751969,2.774399581
{'Organic Large Brown Eggs'},{'Organic Avocado'},0.202553685,2.773608182
{'Organic Avocado'},{'Organic Large Brown Eggs'},0.016198654,2.773608182
{'Organic Garnet Sweet Potato (Yam)'},{'Fresh Cauliflower'},0.077042802,2.772187744
{'Fresh Cauliflower'},{'Organic Garnet Sweet Potato (Yam)'},0.060373216,2.772187744
"{'Strawberries', 'Banana'}",{'Cucumber Kirby'},0.108902516,2.77184198
{'Cucumber Kirby'},"{'Strawberries', 'Banana'}",0.044431024,2.77184198
{'Organic Cilantro'},{'Organic Cucumber'},0.086176396,2.771586223
{'Organic Cucumber'},{'Organic Cilantro'},0.074348632,2.771586223
"{'Organic Avocado', 'Organic Garlic'}",{'Organic Baby Spinach'},0.269570011,2.770932882
{'Organic Baby Spinach'},"{'Organic Avocado', 'Organic Garlic'}",0.017037734,2.770932882
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Small Bunch Celery'},0.071428571,2.770921386
{'Organic Small Bunch Celery'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.04365549,2.770921386
{'Green Bell Pepper'},{'Organic Small Bunch Celery'},0.071417899,2.770507383
{'Organic Small Bunch Celery'},{'Green Bell Pepper'},0.062853386,2.770507383
{'Carrots'},{'Organic Zucchini'},0.117990933,2.770368885
{'Organic Zucchini'},{'Carrots'},0.078710704,2.770368885
"{'Organic Half & Half', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.259795571,2.768762707
{'Organic Strawberries'},"{'Organic Half & Half', 'Bag of Organic Bananas'}",0.01101799,2.768762707
{'Organic Red Onion'},{'Organic Cucumber'},0.086010495,2.766250554
{'Organic Cucumber'},{'Organic Red Onion'},0.073258476,2.766250554
"{'Organic Unsweetened Almond Milk', 'Banana'}",{'Organic Baby Spinach'},0.269065981,2.765751917
{'Organic Baby Spinach'},"{'Organic Unsweetened Almond Milk', 'Banana'}",0.010940385,2.765751917
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Cucumber'},0.085990888,2.76561996
{'Organic Cucumber'},{'Organic Lacinato (Dinosaur) Kale'},0.049384062,2.76561996
{'Organic Whole String Cheese'},{'Organic Large Extra Fancy Fuji Apple'},0.070390207,2.764814105
{'Organic Large Extra Fancy Fuji Apple'},{'Organic Whole String Cheese'},0.06124351,2.764814105
"{'Limes', 'Organic Garlic'}",{'Organic Hass Avocado'},0.216706444,2.764180686
{'Organic Hass Avocado'},"{'Limes', 'Organic Garlic'}",0.019629037,2.764180686
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Blueberries'},0.091510474,2.763297857
{'Organic Blueberries'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.04247697,2.763297857
"{'Michigan Organic Kale', 'Organic Baby Spinach'}",{'Large Lemon'},0.170987314,2.762426884
{'Large Lemon'},"{'Michigan Organic Kale', 'Organic Baby Spinach'}",0.016976069,2.762426884
"{'Red Peppers', 'Banana'}",{'Limes'},0.151113216,2.760288597
{'Limes'},"{'Red Peppers', 'Banana'}",0.019751099,2.760288597
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.258945251,2.759700451
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.065096453,2.759700451
"{'Bag of Organic Bananas', 'Organic Gala Apples'}",{'Organic Strawberries'},0.258910891,2.759334264
{'Organic Strawberries'},"{'Bag of Organic Bananas', 'Organic Gala Apples'}",0.018893144,2.759334264
"{'Organic Zucchini', 'Organic Garlic'}",{'Organic Hass Avocado'},0.216216216,2.757927628
{'Organic Hass Avocado'},"{'Organic Zucchini', 'Organic Garlic'}",0.012797786,2.757927628
{'Broccoli Crown'},{'Honeycrisp Apple'},0.083861875,2.75726404
{'Honeycrisp Apple'},{'Broccoli Crown'},0.053048033,2.75726404
"{'Organic Baby Spinach', 'Organic Red Onion'}",{'Organic Hass Avocado'},0.216107383,2.756539409
{'Organic Hass Avocado'},"{'Organic Baby Spinach', 'Organic Red Onion'}",0.013921916,2.756539409
{'Organic Large Grade AA Brown Eggs'},{'Organic Raspberries'},0.12538753,2.756264745
{'Organic Raspberries'},{'Organic Large Grade AA Brown Eggs'},0.027121675,2.756264745
"{' Organic', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.258270459,2.752508875
{'Organic Strawberries'},"{' Organic', 'Bag of Organic Bananas'}",0.016075428,2.752508875
{'Organic Hothouse Cucumbers'},{'Organic Raspberries'},0.125194401,2.752019392
{'Organic Raspberries'},{'Organic Hothouse Cucumbers'},0.023992251,2.752019392
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Honeycrisp Apple'},0.083677937,2.751216432
{'Honeycrisp Apple'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.038337234,2.751216432
"{'Organic Hass Avocado', 'Apple Honeycrisp Organic'}",{'Organic Strawberries'},0.258103241,2.750726763
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Apple Honeycrisp Organic'}",0.01553356,2.750726763
"{'Michigan Organic Kale', 'Bag of Organic Bananas'}",{'Organic Baby Spinach'},0.267534346,2.750008106
{'Organic Baby Spinach'},"{'Michigan Organic Kale', 'Bag of Organic Bananas'}",0.012891537,2.750008106
"{'Organic Avocado', 'Michigan Organic Kale'}",{'Organic Baby Spinach'},0.267486549,2.749516798
{'Organic Baby Spinach'},"{'Organic Avocado', 'Michigan Organic Kale'}",0.012125013,2.749516798
"{'Organic Hass Avocado', 'Organic Red Bell Pepper'}",{'Bag of Organic Bananas'},0.345902828,2.749144729
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Red Bell Pepper'}",0.012850216,2.749144729
{'Organic Navel Orange'},{'Organic Raspberries'},0.125062282,2.749115151
{'Organic Raspberries'},{'Organic Navel Orange'},0.037404068,2.749115151
"{' Organic', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.345765346,2.748052056
{'Bag of Organic Bananas'},"{' Organic', 'Organic Strawberries'}",0.011988147,2.748052056
"{'Organic Fuji Apple', 'Strawberries'}",{'Banana'},0.473876063,2.747374841
{'Banana'},"{'Organic Fuji Apple', 'Strawberries'}",0.007664191,2.747374841
"{'Organic Avocado', 'Banana'}",{'Organic Fuji Apple'},0.081064731,2.74609219
{'Organic Fuji Apple'},"{'Organic Avocado', 'Banana'}",0.061545528,2.74609219
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Yellow Onion'},0.130047421,2.745569631
{'Organic Yellow Onion'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.064763132,2.745569631
"{'Organic Fuji Apple', 'Cucumber Kirby'}",{'Banana'},0.473317865,2.744138597
{'Banana'},"{'Organic Fuji Apple', 'Cucumber Kirby'}",0.008017922,2.744138597
"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",{'Organic Strawberries'},0.257416268,2.743405367
{'Organic Strawberries'},"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",0.019435012,2.743405367
"{'Organic Hass Avocado', 'Michigan Organic Kale'}",{'Organic Strawberries'},0.257394085,2.74316895
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Michigan Organic Kale'}",0.011632108,2.74316895
"{'Organic Baby Spinach', 'Organic Whole Strawberries'}",{'Bag of Organic Bananas'},0.344988345,2.741876658
{'Bag of Organic Bananas'},"{'Organic Baby Spinach', 'Organic Whole Strawberries'}",0.007974138,2.741876658
{'Organic Celery Hearts'},{'Organic Garlic'},0.124901807,2.741298246
{'Organic Garlic'},{'Organic Celery Hearts'},0.023657194,2.741298246
"{'Organic Small Bunch Celery', 'Organic Strawberries'}",{'Organic Baby Spinach'},0.266666667,2.741089161
{'Organic Baby Spinach'},"{'Organic Small Bunch Celery', 'Organic Strawberries'}",0.011706909,2.741089161
{'Red Peppers'},{'Organic Zucchini'},0.11672883,2.740735329
{'Organic Zucchini'},{'Red Peppers'},0.067250298,2.740735329
{'Russet Potato'},{'Yellow Onions'},0.089049338,2.740308307
{'Yellow Onions'},{'Russet Potato'},0.030875143,2.740308307
"{'Organic Hass Avocado', 'Original Hummus'}",{'Organic Strawberries'},0.257095159,2.739983155
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Original Hummus'}",0.011126364,2.739983155
{'Organic Red Bell Pepper'},{'Organic Small Bunch Celery'},0.070626003,2.739787438
{'Organic Small Bunch Celery'},{'Organic Red Bell Pepper'},0.063642341,2.739787438
"{'Organic Cucumber', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.34470821,2.739650216
{'Bag of Organic Bananas'},"{'Organic Cucumber', 'Organic Strawberries'}",0.01877694,2.739650216
"{'Large Lemon', 'Banana'}",{'Boneless Skinless Chicken Breasts'},0.064063685,2.736760532
{'Boneless Skinless Chicken Breasts'},"{'Large Lemon', 'Banana'}",0.048942948,2.736760532
{'Organic Italian Parsley Bunch'},{'Organic Zucchini'},0.116513623,2.735682385
{'Organic Zucchini'},{'Organic Italian Parsley Bunch'},0.061599682,2.735682385
"{'Organic Grape Tomatoes', 'Organic Avocado'}",{'Organic Baby Spinach'},0.266038846,2.734635743
{'Organic Baby Spinach'},"{'Organic Grape Tomatoes', 'Organic Avocado'}",0.01574858,2.734635743
{'Organic Spring Mix'},{'Organic Grape Tomatoes'},0.096802581,2.731844037
{'Organic Grape Tomatoes'},{'Organic Spring Mix'},0.031566864,2.731844037
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.213891951,2.728280666
{'Organic Hass Avocado'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.041938692,2.728280666
"{'Organic Grape Tomatoes', 'Organic Hass Avocado'}",{'Organic Baby Spinach'},0.265370138,2.727762033
{'Organic Baby Spinach'},"{'Organic Grape Tomatoes', 'Organic Hass Avocado'}",0.014738162,2.727762033
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Asparagus'},0.079299441,2.727316501
{'Asparagus'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.038004197,2.727316501
"{'Limes', 'Organic Zucchini'}",{'Organic Baby Spinach'},0.265123226,2.725224007
{'Organic Baby Spinach'},"{'Limes', 'Organic Zucchini'}",0.012368907,2.725224007
"{'Organic Lemon', 'Bag of Organic Bananas'}",{'Organic Zucchini'},0.116047491,2.724737836
{'Organic Zucchini'},"{'Organic Lemon', 'Bag of Organic Bananas'}",0.024114604,2.724737836
{'Red Onion'},{'Boneless Skinless Chicken Breasts'},0.063774564,2.724409494
{'Boneless Skinless Chicken Breasts'},{'Red Onion'},0.049811758,2.724409494
"{'Organic Red Bell Pepper', 'Banana'}",{'Organic Strawberries'},0.255453906,2.722491556
{'Organic Strawberries'},"{'Organic Red Bell Pepper', 'Banana'}",0.013113214,2.722491556
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Baby Carrots'},0.074310915,2.721351313
{'Organic Baby Carrots'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.041832175,2.721351313
{'YoKids Squeezers Organic Low-Fat Yogurt'},{'Organic Strawberries'},0.255298651,2.720836937
"{' Strawberry', 'YoKids Squeezers Organic Low-Fat Yogurt'}",{'Organic Strawberries'},0.255298651,2.720836937
{'Organic Strawberries'},{'YoKids Squeezers Organic Low-Fat Yogurt'},0.019146015,2.720836937
{'Organic Strawberries'},"{' Strawberry', 'YoKids Squeezers Organic Low-Fat Yogurt'}",0.019146015,2.720836937
{' Bunch'},{'Organic Italian Parsley Bunch'},0.061248999,2.720108346
{'Organic Italian Parsley Bunch'},{' Bunch'},0.046063526,2.720108346
{'Organic Bell Pepper'},{'Organic Hass Avocado'},0.213240955,2.71997693
{'Organic Hass Avocado'},{'Organic Bell Pepper'},0.023952614,2.71997693
{'Organic Chicken & Apple Sausage'},{'Organic Hass Avocado'},0.21319797,2.719428638
{'Organic Hass Avocado'},{'Organic Chicken & Apple Sausage'},0.014527217,2.719428638
"{'Organic Baby Spinach', 'Banana'}",{'Michigan Organic Kale'},0.07756721,2.716509777
{'Michigan Organic Kale'},"{'Organic Baby Spinach', 'Banana'}",0.062678063,2.716509777
{'Asparation/Broccolini/Baby Broccoli'},{'Large Lemon'},0.168107589,2.715902791
{'Large Lemon'},{'Asparation/Broccolini/Baby Broccoli'},0.01916653,2.715902791
{' Bunch'},{'Fresh Cauliflower'},0.075460368,2.715247939
{'Fresh Cauliflower'},{' Bunch'},0.045981217,2.715247939
{'Bing Cherries'},{'Organic Strawberries'},0.254367575,2.710914024
{'Organic Strawberries'},{'Bing Cherries'},0.013149339,2.710914024
{'Red Vine Tomato'},"{'Organic Avocado', 'Banana'}",0.060649704,2.706121546
"{'Organic Avocado', 'Banana'}",{'Red Vine Tomato'},0.057320024,2.706121546
{'Organic Red Bell Pepper'},{'Organic Grape Tomatoes'},0.095870422,2.705537767
{'Organic Grape Tomatoes'},{'Organic Red Bell Pepper'},0.062846757,2.705537767
{'Organic Ginger Root'},{'Organic Garnet Sweet Potato (Yam)'},0.058912134,2.705098481
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Ginger Root'},0.054785992,2.705098481
"{'Organic Hass Avocado', 'Organic Cucumber'}",{'Organic Baby Spinach'},0.262950173,2.702887005
{'Organic Baby Spinach'},"{'Organic Hass Avocado', 'Organic Cucumber'}",0.018570782,2.702887005
"{'100% Whole Wheat Bread', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.34,2.702230603
{'Bag of Organic Bananas'},"{'100% Whole Wheat Bread', 'Organic Strawberries'}",0.009159483,2.702230603
{'Organic Granny Smith Apple'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.054526924,2.70180266
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Granny Smith Apple'},0.053913336,2.70180266
{' Bunch'},{'Organic Garlic'},0.123098479,2.701719477
{'Organic Garlic'},{' Bunch'},0.04575212,2.701719477
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Organic Zucchini'},0.115057164,2.701485431
{'Organic Zucchini'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.03764425,2.701485431
"{'Organic Zucchini', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.339733333,2.700111207
{'Bag of Organic Bananas'},"{'Organic Zucchini', 'Organic Strawberries'}",0.01716056,2.700111207
{'Bunched Cilantro'},"{'Organic Avocado', 'Banana'}",0.060514641,2.700095173
"{'Organic Avocado', 'Banana'}",{'Bunched Cilantro'},0.051572898,2.700095173
"{'Large Lemon', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.211678832,2.70005141
{'Organic Hass Avocado'},"{'Large Lemon', 'Bag of Organic Bananas'}",0.020061395,2.70005141
{'Organic Whole String Cheese'},{'Organic Strawberries'},0.253251721,2.699021851
{'Organic Strawberries'},{'Organic Whole String Cheese'},0.059786143,2.699021851
"{'Organic Hass Avocado', 'Organic Small Bunch Celery'}",{'Organic Strawberries'},0.2532418,2.698916114
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Small Bunch Celery'}",0.011993353,2.698916114
"{'Organic Raspberries', 'Organic Whole Milk'}",{'Bag of Organic Bananas'},0.339302545,2.696687413
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Whole Milk'}",0.009698276,2.696687413
{'Organic Honey Sweet Whole Wheat Bread'},{'Organic Strawberries'},0.253012048,2.696467541
{'Organic Strawberries'},{'Organic Honey Sweet Whole Wheat Bread'},0.012896467,2.696467541
{'Organic Whole String Cheese'},{'Organic Baby Carrots'},0.073603673,2.695451275
{'Organic Baby Carrots'},{'Organic Whole String Cheese'},0.059707051,2.695451275
{'Organic Baby Arugula'},{'Organic Grape Tomatoes'},0.095474486,2.694364161
{'Organic Grape Tomatoes'},{'Organic Baby Arugula'},0.079108475,2.694364161
"{'Organic Grape Tomatoes', 'Large Lemon'}",{'Organic Baby Spinach'},0.262036306,2.693493295
{'Organic Baby Spinach'},"{'Organic Grape Tomatoes', 'Large Lemon'}",0.011567541,2.693493295
{'Ground Turkey Breast'},{'Organic Zucchini'},0.114698163,2.693056265
{'Organic Zucchini'},{'Ground Turkey Breast'},0.034779148,2.693056265
"{'No Salt Added Black Beans', 'Banana'}",{'Organic Baby Spinach'},0.261904762,2.69214114
{'Organic Baby Spinach'},"{'No Salt Added Black Beans', 'Banana'}",0.011114595,2.69214114
"{'Organic Baby Arugula', 'Banana'}",{'Limes'},0.147368421,2.691884811
{'Limes'},"{'Organic Baby Arugula', 'Banana'}",0.018203207,2.691884811
{'Fresh Cauliflower'},{'Carrots'},0.076472741,2.691599609
{'Carrots'},{'Fresh Cauliflower'},0.07480315,2.691599609
"{'Organic Garlic', 'Banana'}",{'Organic Baby Spinach'},0.261786125,2.690921661
{'Organic Baby Spinach'},"{'Organic Garlic', 'Banana'}",0.02379708,2.690921661
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Zucchini'},0.114544844,2.689456412
{'Organic Zucchini'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.054277756,2.689456412
"{'Bag of Organic Bananas', 'Organic Lemon'}",{'Limes'},0.147070088,2.686435353
{'Limes'},"{'Bag of Organic Bananas', 'Organic Lemon'}",0.023775618,2.686435353
{'Organic Navel Orange'},{'Bag of Organic Bananas'},0.337817638,2.684885766
{'Bag of Organic Bananas'},{'Organic Navel Orange'},0.036530172,2.684885766
"{'Organic Strawberries', 'Organic Whole String Cheese'}",{'Bag of Organic Bananas'},0.33776435,2.684462249
{'Bag of Organic Bananas'},"{'Organic Strawberries', 'Organic Whole String Cheese'}",0.015059267,2.684462249
{'Air Chilled Organic Boneless Skinless Chicken Breasts'},{'Organic Avocado'},0.196003806,2.68391937
{'Organic Avocado'},{'Air Chilled Organic Boneless Skinless Chicken Breasts'},0.019122766,2.68391937
"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",{'Organic Yellow Onion'},0.127108186,2.683516317
{'Organic Yellow Onion'},"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",0.022112495,2.683516317
{'Garlic'},{'Limes'},0.146909828,2.68350798
{'Limes'},{'Garlic'},0.035911089,2.68350798
"{'Broccoli Crown', 'Organic Avocado'}",{'Organic Baby Spinach'},0.261058109,2.683438326
{'Organic Baby Spinach'},"{'Broccoli Crown', 'Organic Avocado'}",0.010487439,2.683438326
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Blueberries'},0.088855422,2.683124514
{'Organic Blueberries'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.042272262,2.683124514
"{'Organic Tomato Cluster', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.337509789,2.682439058
{'Bag of Organic Bananas'},"{'Organic Tomato Cluster', 'Organic Strawberries'}",0.011610991,2.682439058
{'Organic Baby Broccoli'},{'Organic Zucchini'},0.114225278,2.681953156
{'Organic Zucchini'},{'Organic Baby Broccoli'},0.034381218,2.681953156
"{'Organic Cucumber', 'Organic Baby Spinach'}",{'Organic Strawberries'},0.251648909,2.681939932
{'Organic Strawberries'},"{'Organic Cucumber', 'Organic Baby Spinach'}",0.017917781,2.681939932
{'Yellow Bell Pepper'},{'Organic Zucchini'},0.114169534,2.680644322
{'Organic Zucchini'},{'Yellow Bell Pepper'},0.029048945,2.680644322
{'Red Onion'},"{'Organic Avocado', 'Banana'}",0.060066741,2.680110387
"{'Organic Avocado', 'Banana'}",{'Red Onion'},0.049001815,2.680110387
{'Organic Lacinato (Dinosaur) Kale'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.063211845,2.67980436
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Lacinato (Dinosaur) Kale'},0.047851703,2.67980436
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Raspberries'},0.121904762,2.679706643
{'Organic Raspberries'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.038149169,2.679706643
"{'Organic Avocado', 'Bag of Organic Bananas'}",{'Organic Zucchini'},0.114069809,2.678302836
{'Organic Zucchini'},"{'Organic Avocado', 'Bag of Organic Bananas'}",0.02522881,2.678302836
"{'Organic Hass Avocado', 'Organic Cilantro'}",{'Bag of Organic Bananas'},0.336886994,2.677489247
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Cilantro'}",0.012769397,2.677489247
{'Green Onions'},{'Large Lemon'},0.165663605,2.676418414
{'Large Lemon'},{'Green Onions'},0.028640272,2.676418414
{'Organic Beef Hot Dogs'},{'Organic Strawberries'},0.250971682,2.67472241
{'Organic Strawberries'},{'Organic Beef Hot Dogs'},0.0163283,2.67472241
"{'Organic Grape Tomatoes', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.209660297,2.674304159
{'Organic Hass Avocado'},"{'Organic Grape Tomatoes', 'Organic Strawberries'}",0.017078127,2.674304159
"{'Organic Small Bunch Celery', 'Banana'}",{'Organic Baby Spinach'},0.26007326,2.673314978
{'Organic Baby Spinach'},"{'Organic Small Bunch Celery', 'Banana'}",0.012368907,2.673314978
"{'Organic Baby Spinach', 'Organic Gala Apples'}",{'Bag of Organic Bananas'},0.336349925,2.673220764
{'Bag of Organic Bananas'},"{'Organic Baby Spinach', 'Organic Gala Apples'}",0.012015086,2.673220764
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.121598925,2.672983748
{'Organic Raspberries'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.05394531,2.672983748
{'Green Bell Pepper'},{'Organic Cucumber'},0.083071866,2.671739011
{'Organic Cucumber'},{'Green Bell Pepper'},0.060612668,2.671739011
"{'Seedless Red Grapes', 'Cucumber Kirby'}",{'Banana'},0.460829493,2.671735193
{'Banana'},"{'Seedless Red Grapes', 'Cucumber Kirby'}",0.005895531,2.671735193
{'Organic Granny Smith Apple'},{'Michigan Organic Kale'},0.076269747,2.671070837
{'Michigan Organic Kale'},{'Organic Granny Smith Apple'},0.053300095,2.671070837
"{'Cucumber Kirby', 'Honeycrisp Apple'}",{'Banana'},0.460687961,2.670914636
{'Banana'},"{'Cucumber Kirby', 'Honeycrisp Apple'}",0.007369414,2.670914636
{'Cantaloupe'},{'Organic Strawberries'},0.250489237,2.669580761
{'Organic Strawberries'},{'Cantaloupe'},0.023119717,2.669580761
"{'Organic Whole String Cheese', 'Banana'}",{'Organic Strawberries'},0.250449371,2.669155892
{'Organic Strawberries'},"{'Organic Whole String Cheese', 'Banana'}",0.015100065,2.669155892
{'Organic Large Green Asparagus'},{'Organic Strawberries'},0.250352941,2.668128195
{'Organic Strawberries'},{'Organic Large Green Asparagus'},0.019218265,2.668128195
{'Organic Italian Parsley Bunch'},{'Organic Baby Arugula'},0.078277886,2.666075049
{'Organic Baby Arugula'},{'Organic Italian Parsley Bunch'},0.060032325,2.666075049
"{'Cucumber Kirby', 'Strawberries'}",{'Banana'},0.459821429,2.665890773
{'Banana'},"{'Cucumber Kirby', 'Strawberries'}",0.010120662,2.665890773
{'Red Peppers'},{'Yellow Onions'},0.086614173,2.665371168
{'Yellow Onions'},{'Red Peppers'},0.065401064,2.665371168
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Tomato Cluster'},0.063205749,2.664993564
{'Organic Tomato Cluster'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.061597828,2.664993564
"{'Organic Avocado', 'Organic Cilantro'}",{'Organic Baby Spinach'},0.259228876,2.664635484
{'Organic Baby Spinach'},"{'Organic Avocado', 'Organic Cilantro'}",0.011010069,2.664635484
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Red Bell Pepper'},0.061885907,2.664173397
{'Organic Red Bell Pepper'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.061578871,2.664173397
"{'Organic Cilantro', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.335149864,2.663682996
{'Bag of Organic Bananas'},"{'Organic Cilantro', 'Organic Strawberries'}",0.009940733,2.663682996
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Limes'},0.145761412,2.662530595
{'Limes'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.023527955,2.662530595
"{'Organic Cucumber', 'Organic Yellow Onion'}",{'Bag of Organic Bananas'},0.33499006,2.662412915
{'Bag of Organic Bananas'},"{'Organic Cucumber', 'Organic Yellow Onion'}",0.009078664,2.662412915
"{'Cucumber Kirby', 'Banana'}",{'Strawberries'},0.128077593,2.662072099
{'Strawberries'},"{'Cucumber Kirby', 'Banana'}",0.036282936,2.662072099
"{'Organic Granny Smith Apple', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.334626576,2.659524043
{'Bag of Organic Bananas'},"{'Organic Granny Smith Apple', 'Organic Strawberries'}",0.009294181,2.659524043
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Red Onion'},0.070425209,2.65926598
{'Organic Red Onion'},{'Organic Lacinato (Dinosaur) Kale'},0.047484961,2.65926598
{'Organic Kiwi'},{'Organic Gala Apples'},0.068478938,2.657894508
{'Organic Gala Apples'},{'Organic Kiwi'},0.04341534,2.657894508
"{'Organic Hass Avocado', 'Green Bell Pepper'}",{'Bag of Organic Bananas'},0.334394904,2.657682778
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Green Bell Pepper'}",0.008485991,2.657682778
"{'Cucumber Kirby', 'Banana'}",{'Seedless Red Grapes'},0.074608306,2.657363582
{'Seedless Red Grapes'},"{'Cucumber Kirby', 'Banana'}",0.036218761,2.657363582
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Lemon'},0.085997795,2.656656488
