Antecedent,Consequent,Confidence,Lift
{'Limes'},"{'Organic Italian Parsley Bunch', 'Organic Garlic'}",0.019248915,3.784741464
{'Feta Cheese Crumbles'},{'Organic Red Onion'},0.108469539,3.783157055
{'Organic Red Onion'},{'Feta Cheese Crumbles'},0.056732077,3.783157055
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Ginger Root'},0.079938744,3.777363431
{'Organic Ginger Root'},{'Organic Lacinato (Dinosaur) Kale'},0.06870229,3.777363431
"{'Organic Cucumber', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.186727391,3.776517305
{'Organic Raspberries'},"{'Organic Cucumber', 'Bag of Organic Bananas'}",0.032334385,3.776517305
"{'Organic Raspberries', 'Bag of Organic Bananas', 'Organic Hass Avocado'}",{'Organic Strawberries'},0.373115578,3.77457554
{'Organic Strawberries'},"{'Organic Raspberries', 'Bag of Organic Bananas', 'Organic Hass Avocado'}",0.016737109,3.77457554
{'Red Raspberries'},{'Strawberries'},0.199882422,3.771879849
{'Strawberries'},{'Red Raspberries'},0.035740566,3.771879849
"{'Organic Avocado', 'Cucumber Kirby'}",{'Large Lemon'},0.248210024,3.771258776
{'Large Lemon'},"{'Organic Avocado', 'Cucumber Kirby'}",0.02640711,3.771258776
{'No Salt Added Black Beans'},"{'Organic Avocado', 'Banana'}",0.09141791,3.766556391
"{'Organic Avocado', 'Banana'}",{'No Salt Added Black Beans'},0.056231352,3.766556391
{'Organic Ginger Root'},{'Organic Italian Parsley Bunch'},0.092655962,3.764004308
{'Organic Italian Parsley Bunch'},{'Organic Ginger Root'},0.079656031,3.764004308
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Organic Cilantro'},0.114219114,3.762900402
{'Organic Cilantro'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.035969903,3.762900402
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Small Bunch Celery'},0.103215926,3.762194324
{'Organic Small Bunch Celery'},{'Organic Lacinato (Dinosaur) Kale'},0.068426396,3.762194324
"{'Large Lemon', 'Strawberries'}",{'Limes'},0.222103004,3.762108022
{'Limes'},"{'Large Lemon', 'Strawberries'}",0.019531987,3.762108022
"{'Organic Zucchini', 'Organic Baby Spinach'}",{'Organic Cucumber'},0.12,3.75947644
{'Organic Cucumber'},"{'Organic Zucchini', 'Organic Baby Spinach'}",0.038219895,3.75947644
"{'Bag of Organic Bananas', 'Organic Whole String Cheese'}",{'Organic Hass Avocado'},0.296296296,3.758718792
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Whole String Cheese'}",0.022613243,3.758718792
"{'Large Lemon', 'Organic Baby Spinach'}",{'Asparagus'},0.111320755,3.758462532
{'Asparagus'},"{'Large Lemon', 'Organic Baby Spinach'}",0.044385932,3.758462532
"{'Organic Hass Avocado', 'Organic Blackberries'}",{'Organic Strawberries'},0.371485944,3.758089557
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Blackberries'}",0.010425472,3.758089557
"{'Fresh Cauliflower', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.185752931,3.756809073
{'Organic Raspberries'},"{'Fresh Cauliflower', 'Bag of Organic Bananas'}",0.023208653,3.756809073
"{'Organic Whole Milk', 'Banana'}",{'Organic Whole String Cheese'},0.084512906,3.754351474
{'Organic Whole String Cheese'},"{'Organic Whole Milk', 'Banana'}",0.05023509,3.754351474
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Lemon'},0.121592649,3.753044092
{'Organic Lemon'},{'Organic Lacinato (Dinosaur) Kale'},0.068259972,3.753044092
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Red Bell Pepper'},0.09318875,3.751688356
{'Organic Red Bell Pepper'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.061673021,3.751688356
{'Organic Low Sodium Chicken Broth'},{'Organic Garlic'},0.178263751,3.750265701
{'Organic Garlic'},{'Organic Low Sodium Chicken Broth'},0.031524669,3.750265701
{'Ground Turkey Breast'},{'Boneless Skinless Chicken Breasts'},0.094611271,3.746777483
{'Boneless Skinless Chicken Breasts'},{'Ground Turkey Breast'},0.050739025,3.746777483
"{'Organic Raspberries', 'Organic Yellow Onion'}",{'Organic Hass Avocado'},0.295188557,3.744666365
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Organic Yellow Onion'}",0.016041269,3.744666365
"{'Organic Gala Apples', 'Organic Strawberries'}",{'Organic Raspberries'},0.185147508,3.744564537
{'Organic Raspberries'},"{'Organic Gala Apples', 'Organic Strawberries'}",0.020504732,3.744564537
{'Organic Diced Tomatoes'},{'Organic Yellow Onion'},0.187908497,3.744299455
{'Organic Yellow Onion'},{'Organic Diced Tomatoes'},0.038295038,3.744299455
"{'Organic Baby Spinach', 'Organic Ginger Root'}",{'Limes'},0.220917823,3.742032739
{'Limes'},"{'Organic Baby Spinach', 'Organic Ginger Root'}",0.019531987,3.742032739
"{'Organic Red Onion', 'Bag of Organic Bananas'}",{'Organic Zucchini'},0.171726755,3.740297071
{'Organic Zucchini'},"{'Organic Red Onion', 'Bag of Organic Bananas'}",0.021960689,3.740297071
{'Yellow Bell Pepper'},{'Cucumber Kirby'},0.145673077,3.740060412
{'Cucumber Kirby'},{'Yellow Bell Pepper'},0.04333524,3.740060412
"{'Large Lemon', 'Organic Garlic'}",{'Yellow Onions'},0.131939438,3.737000339
{'Yellow Onions'},"{'Large Lemon', 'Organic Garlic'}",0.028873462,3.737000339
{'Bartlett Pears'},"{'Organic Avocado', 'Banana'}",0.090654206,3.735090594
"{'Organic Avocado', 'Banana'}",{'Bartlett Pears'},0.04452605,3.735090594
{'Blackberries'},{'Organic Blueberries'},0.135977337,3.731840953
{'Organic Blueberries'},{'Blackberries'},0.02935331,3.731840953
"{'Limes', 'Organic Baby Spinach'}",{'Organic Garlic'},0.177189409,3.72766399
{'Organic Garlic'},"{'Limes', 'Organic Baby Spinach'}",0.040782843,3.72766399
{' Strawberry'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.088235294,3.726955017
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{' Strawberry'},0.055058824,3.726955017
"{'Blueberries', 'Banana'}",{'Strawberries'},0.197368421,3.72443941
{'Strawberries'},"{'Blueberries', 'Banana'}",0.023651845,3.72443941
"{'Organic Baby Spinach', 'Carrots'}",{'Organic Garlic'},0.176982592,3.723313018
{'Organic Garlic'},"{'Organic Baby Spinach', 'Carrots'}",0.02144615,3.723313018
"{'Organic Small Bunch Celery', 'Organic Cucumber'}",{'Organic Hass Avocado'},0.293354943,3.721405741
{'Organic Hass Avocado'},"{'Organic Small Bunch Celery', 'Organic Cucumber'}",0.012790616,3.721405741
"{'Organic Raspberries', 'Organic Red Bell Pepper'}",{'Organic Strawberries'},0.367837338,3.721178911
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Red Bell Pepper'}",0.011214427,3.721178911
"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",{'Organic Raspberries'},0.183990442,3.72116316
{'Organic Raspberries'},"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",0.034700315,3.72116316
"{'Organic Baby Spinach', 'Organic Lemon'}",{'Organic Yellow Onion'},0.186703097,3.720280428
{'Organic Yellow Onion'},"{'Organic Baby Spinach', 'Organic Lemon'}",0.022755023,3.720280428
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Italian Parsley Bunch'},0.091577335,3.720186775
{'Organic Italian Parsley Bunch'},{'Organic Lacinato (Dinosaur) Kale'},0.067662367,3.720186775
"{'Organic Baby Spinach', 'Carrots'}",{'Organic Yellow Onion'},0.186653772,3.719297573
{'Organic Yellow Onion'},"{'Organic Baby Spinach', 'Carrots'}",0.021423021,3.719297573
"{'Bag of Organic Bananas', 'Organic Red Onion'}",{'Organic Hass Avocado'},0.29316888,3.719045408
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Red Onion'}",0.021835913,3.719045408
"{'Organic Grade A Free Range Large Brown Eggs', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.293154762,3.718866305
{'Organic Hass Avocado'},"{'Organic Grade A Free Range Large Brown Eggs', 'Bag of Organic Bananas'}",0.013921278,3.718866305
{' Strawberry'},{'Organic Whole String Cheese'},0.083710407,3.718701746
{'Organic Whole String Cheese'},{' Strawberry'},0.054936897,3.718701746
"{'Organic Grape Tomatoes', 'Organic Raspberries'}",{'Organic Strawberries'},0.367346939,3.716217848
{'Organic Strawberries'},"{'Organic Grape Tomatoes', 'Organic Raspberries'}",0.014201183,3.716217848
"{'Organic Raspberries', 'Organic Strawberries', 'Organic Hass Avocado'}",{'Bag of Organic Bananas'},0.480582524,3.715727963
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Strawberries', 'Organic Hass Avocado'}",0.012791799,3.715727963
"{' Organic', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.183527305,3.711796328
{'Organic Raspberries'},"{' Organic', 'Bag of Organic Bananas'}",0.023095989,3.711796328
"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",{'Organic Raspberries'},0.183514774,3.711542896
{'Organic Raspberries'},"{'Organic Grape Tomatoes', 'Bag of Organic Bananas'}",0.026588553,3.711542896
"{'Organic Baby Spinach', 'Organic Cilantro'}",{'Organic Yellow Onion'},0.186134853,3.708957498
{'Organic Yellow Onion'},"{'Organic Baby Spinach', 'Organic Cilantro'}",0.021756022,3.708957498
{' Bunch'},{'Bunched Cilantro'},0.075412901,3.707955892
{'Bunched Cilantro'},{' Bunch'},0.06628321,3.707955892
"{'Organic Zucchini', 'Organic Strawberries'}",{'Organic Raspberries'},0.183319571,3.707594943
{'Organic Raspberries'},"{'Organic Zucchini', 'Organic Strawberries'}",0.025011266,3.707594943
"{'Limes', 'Organic Garlic'}",{'Yellow Onions'},0.130841121,3.705892068
{'Yellow Onions'},"{'Limes', 'Organic Garlic'}",0.028715683,3.705892068
{'No Salt Added Black Beans'},"{'Organic Baby Spinach', 'Banana'}",0.097014925,3.703090438
"{'Organic Baby Spinach', 'Banana'}",{'No Salt Added Black Beans'},0.055283861,3.703090438
"{'Organic Large Brown Grade AA Cage Free Eggs', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.291734198,3.700845488
{'Organic Hass Avocado'},"{'Organic Large Brown Grade AA Cage Free Eggs', 'Bag of Organic Bananas'}",0.012719949,3.700845488
{'Jalapeno Peppers'},{'Organic Red Onion'},0.106039902,3.698417124
{'Organic Red Onion'},{'Jalapeno Peppers'},0.075383719,3.698417124
"{'Organic Baby Spinach', 'Organic Lemon'}",{'Organic Garlic'},0.175774135,3.697889817
{'Organic Garlic'},"{'Organic Baby Spinach', 'Organic Lemon'}",0.022618071,3.697889817
{'Raspberries'},{'Organic Blueberries'},0.13460076,3.694061384
{'Organic Blueberries'},{'Raspberries'},0.081180248,3.694061384
"{'Organic Raspberries', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.291042048,3.692065095
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Bag of Organic Bananas'}",0.056250442,3.692065095
{'Feta Cheese Crumbles'},{'Cucumber Kirby'},0.143759287,3.690925109
{'Cucumber Kirby'},{'Feta Cheese Crumbles'},0.05534897,3.690925109
"{'Organic Whole String Cheese', 'Banana'}",{'Organic Whole Milk'},0.187269373,3.690193352
{'Organic Whole Milk'},"{'Organic Whole String Cheese', 'Banana'}",0.022283205,3.690193352
{'Organic Nectarine'},{'Organic Strawberries'},0.36473755,3.689820308
{'Organic Strawberries'},{'Organic Nectarine'},0.015271908,3.689820308
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Organic Lemon'},0.119463869,3.68733778
{'Organic Lemon'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.035247593,3.68733778
"{'Organic Grape Tomatoes', 'Banana'}",{'Cucumber Kirby'},0.143532191,3.685094585
{'Cucumber Kirby'},"{'Organic Grape Tomatoes', 'Banana'}",0.034754005,3.685094585
"{'Organic Yellow Onion', 'Organic Garlic'}",{'Fresh Cauliflower'},0.111907387,3.684037149
{'Fresh Cauliflower'},"{'Organic Yellow Onion', 'Organic Garlic'}",0.037227214,3.684037149
"{'Seedless Red Grapes', 'Banana'}",{'Honeycrisp Apple'},0.120594714,3.683607286
{'Honeycrisp Apple'},"{'Seedless Red Grapes', 'Banana'}",0.03726391,3.683607286
{'Organic Navel Orange'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.085979861,3.682814286
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Navel Orange'},0.052970651,3.682814286
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Lemon'},0.119312075,3.68265252
{'Organic Lemon'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.057255846,3.68265252
"{'Strawberries', 'Banana'}",{'Blueberries'},0.072627502,3.680893832
{'Blueberries'},"{'Strawberries', 'Banana'}",0.063523433,3.680893832
"{'Organic Kiwi', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.289920725,3.677840358
{'Organic Hass Avocado'},"{'Organic Kiwi', 'Bag of Organic Bananas'}",0.018090594,3.677840358
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Organic Garnet Sweet Potato (Yam)'},0.085256888,3.673761443
{'Organic Garnet Sweet Potato (Yam)'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.054968795,3.673761443
"{'Organic Garnet Sweet Potato (Yam)', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.289355322,3.670667846
{'Organic Hass Avocado'},"{'Organic Garnet Sweet Potato (Yam)', 'Organic Strawberries'}",0.013638612,3.670667846
"{'Organic Raspberries', 'Organic Gala Apples'}",{'Organic Strawberries'},0.362549801,3.667688221
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Gala Apples'}",0.01025641,3.667688221
"{'Organic Red Onion', 'Bag of Organic Bananas'}",{'Organic Yellow Onion'},0.184060721,3.667627966
{'Organic Yellow Onion'},"{'Organic Red Onion', 'Bag of Organic Bananas'}",0.021534022,3.667627966
"{'Organic Zucchini', 'Bag of Organic Bananas'}",{'Organic Cucumber'},0.116985377,3.6650314
{'Organic Cucumber'},"{'Organic Zucchini', 'Bag of Organic Bananas'}",0.036300175,3.6650314
"{'Organic Baby Spinach', 'Organic Red Onion'}",{'Organic Zucchini'},0.168044077,3.660086448
{'Organic Zucchini'},"{'Organic Baby Spinach', 'Organic Red Onion'}",0.022203349,3.660086448
"{'Organic Raspberries', 'Organic Whole String Cheese'}",{'Organic Strawberries'},0.361376673,3.655820426
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Whole String Cheese'}",0.010650888,3.655820426
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Tomato Cluster'},0.08563239,3.655719015
{'Organic Tomato Cluster'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.056837099,3.655719015
"{'Organic Garnet Sweet Potato (Yam)', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.288118812,3.654981875
{'Organic Hass Avocado'},"{'Organic Garnet Sweet Potato (Yam)', 'Bag of Organic Bananas'}",0.020563918,3.654981875
"{'Limes', 'Banana'}",{'Cucumber Kirby'},0.14234104,3.654512568
{'Cucumber Kirby'},"{'Limes', 'Banana'}",0.056350114,3.654512568
{'Organic Small Bunch Celery'},{'Organic Yellow Onion'},0.183350254,3.653471064
{'Organic Yellow Onion'},{'Organic Small Bunch Celery'},0.1002331,3.653471064
{'Flat Parsley'},{'Large Lemon'},0.24015748,3.648909867
"{'Flat Parsley', ' Bunch'}",{'Large Lemon'},0.24015748,3.648909867
{'Large Lemon'},{'Flat Parsley'},0.020651714,3.648909867
{'Large Lemon'},"{'Flat Parsley', ' Bunch'}",0.020651714,3.648909867
"{'Organic Cucumber', 'Organic Strawberries'}",{'Organic Hass Avocado'},0.287617555,3.648623091
{'Organic Hass Avocado'},"{'Organic Cucumber', 'Organic Strawberries'}",0.025934563,3.648623091
"{'Organic Ginger Root', 'Organic Garlic'}",{'Limes'},0.215175538,3.644766625
{'Limes'},"{'Organic Ginger Root', 'Organic Garlic'}",0.017927911,3.644766625
"{'Organic Hass Avocado', 'Organic Baby Spinach'}",{'Organic Lacinato (Dinosaur) Kale'},0.066284486,3.64442863
{'Organic Lacinato (Dinosaur) Kale'},"{'Organic Hass Avocado', 'Organic Baby Spinach'}",0.056661562,3.64442863
"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",{'Organic Hass Avocado'},0.287202381,3.643356329
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",0.040915836,3.643356329
"{""Organic D'Anjou Pears""}",{'Organic Large Extra Fancy Fuji Apple'},0.093816631,3.642979134
{'Organic Large Extra Fancy Fuji Apple'},"{""Organic D'Anjou Pears""}",0.066623405,3.642979134
{'No Salt Added Black Beans'},{'Jalapeno Peppers'},0.074253731,3.642978568
{'Jalapeno Peppers'},{'No Salt Added Black Beans'},0.054386444,3.642978568
"{'Organic Cucumber', 'Organic Yellow Onion'}",{'Organic Hass Avocado'},0.287114846,3.642245889
{'Organic Hass Avocado'},"{'Organic Cucumber', 'Organic Yellow Onion'}",0.014486609,3.642245889
"{'Large Lemon', 'Organic Baby Spinach'}",{'Organic Avocado'},0.26745283,3.64167133
{'Organic Avocado'},"{'Large Lemon', 'Organic Baby Spinach'}",0.043006675,3.64167133
"{'Organic Blueberries', 'Organic Whole Milk'}",{'Organic Strawberries'},0.359840954,3.640284526
{'Organic Strawberries'},"{'Organic Blueberries', 'Organic Whole Milk'}",0.010200056,3.640284526
"{'Organic Strawberries', 'Organic Whole String Cheese'}",{'Organic Raspberries'},0.179657795,3.633536392
{'Organic Raspberries'},"{'Organic Strawberries', 'Organic Whole String Cheese'}",0.021293375,3.633536392
"{'Organic Avocado', 'Large Lemon'}",{'Cucumber Kirby'},0.141432457,3.631185284
{'Cucumber Kirby'},"{'Organic Avocado', 'Large Lemon'}",0.044622426,3.631185284
"{'Organic Garlic', 'Banana'}",{'Organic Yellow Onion'},0.182227222,3.631093316
{'Organic Yellow Onion'},"{'Organic Garlic', 'Banana'}",0.035964036,3.631093316
"{'Organic Small Bunch Celery', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.286089239,3.629235369
{'Organic Hass Avocado'},"{'Organic Small Bunch Celery', 'Bag of Organic Bananas'}",0.023107908,3.629235369
{'Organic Large Brown Eggs'},{'Organic Whole Milk'},0.184100418,3.627748256
{'Organic Whole Milk'},{'Organic Large Brown Eggs'},0.024149286,3.627748256
"{'Bag of Organic Bananas', 'Organic Carrot Bunch'}",{'Organic Hass Avocado'},0.28591954,3.627082628
{'Organic Hass Avocado'},"{'Bag of Organic Bananas', 'Organic Carrot Bunch'}",0.01406261,3.627082628
{'Organic Black Beans'},{'Organic Cilantro'},0.110006627,3.624121789
{'Organic Cilantro'},{'Organic Black Beans'},0.060928611,3.624121789
"{'Limes', 'Organic Avocado'}",{'Organic Red Onion'},0.103828002,3.621271381
{'Organic Red Onion'},"{'Limes', 'Organic Avocado'}",0.038469011,3.621271381
"{'Limes', 'Bunched Cilantro'}",{'Large Lemon'},0.238309353,3.620829743
{'Large Lemon'},"{'Limes', 'Bunched Cilantro'}",0.022429116,3.620829743
"{'Organic Raspberries', 'Organic Cucumber'}",{'Organic Strawberries'},0.357712766,3.618754983
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Cucumber'}",0.0151592,3.618754983
"{'Large Lemon', 'Bag of Organic Bananas'}",{'Limes'},0.213534823,3.616975248
{'Limes'},"{'Large Lemon', 'Bag of Organic Bananas'}",0.030666163,3.616975248
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Organic Cucumber'},0.115384615,3.614881192
{'Organic Cucumber'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.034554974,3.614881192
"{'Organic Avocado', 'Asparagus'}",{'Large Lemon'},0.237858032,3.613972466
{'Large Lemon'},"{'Organic Avocado', 'Asparagus'}",0.016165891,3.613972466
"{'Organic Italian Parsley Bunch', 'Banana'}",{'Large Lemon'},0.237819026,3.613379803
{'Large Lemon'},"{'Organic Italian Parsley Bunch', 'Banana'}",0.017350825,3.613379803
"{'Organic Baby Carrots', 'Banana'}",{'Cucumber Kirby'},0.140689655,3.612114338
{'Cucumber Kirby'},"{'Organic Baby Carrots', 'Banana'}",0.029176201,3.612114338
{'Organic Italian Parsley Bunch'},{'Organic Lemon'},0.116994795,3.611128037
{'Organic Lemon'},{'Organic Italian Parsley Bunch'},0.08889271,3.611128037
"{'Organic Yellow Onion', 'Banana'}",{'Carrots'},0.113264688,3.610211378
{'Carrots'},"{'Organic Yellow Onion', 'Banana'}",0.033203125,3.610211378
{'Organic Lacinato (Dinosaur) Kale'},{'Fresh Cauliflower'},0.109647779,3.609649942
{'Fresh Cauliflower'},{'Organic Lacinato (Dinosaur) Kale'},0.065651935,3.609649942
{'Corn Tortillas'},{'Limes'},0.212746858,3.603628255
{'Limes'},{'Corn Tortillas'},0.02236271,3.603628255
{'Organic Leek'},{'Organic Garlic'},0.171203438,3.601732713
{'Organic Garlic'},{'Organic Leek'},0.028008907,3.601732713
"{' Organic', 'Bag of Organic Bananas'}",{'Organic Hass Avocado'},0.283795882,3.600142585
{'Organic Hass Avocado'},"{' Organic', 'Bag of Organic Bananas'}",0.022401244,3.600142585
{'Shallot'},{'Large Lemon'},0.236641221,3.595484457
{'Large Lemon'},{'Shallot'},0.028861617,3.595484457
"{'Fresh Cauliflower', 'Organic Baby Spinach'}",{'Organic Garlic'},0.170836928,3.594022173
{'Organic Garlic'},"{'Fresh Cauliflower', 'Organic Baby Spinach'}",0.023204031,3.594022173
{'Garlic'},{'Jalapeno Peppers'},0.073237509,3.59312144
{'Jalapeno Peppers'},{'Garlic'},0.058485925,3.59312144
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Organic Zucchini'},0.164918415,3.592007917
{'Organic Zucchini'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.034336326,3.592007917
"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",{'Organic Cucumber'},0.114583333,3.58977785
{'Organic Cucumber'},"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",0.040314136,3.58977785
"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",{'Organic Garnet Sweet Potato (Yam)'},0.083289817,3.58899941
{'Organic Garnet Sweet Potato (Yam)'},"{'Organic Baby Spinach', 'Bag of Organic Bananas'}",0.076572252,3.58899941
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Cucumber'},0.114531138,3.588142629
{'Organic Cucumber'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.083769634,3.588142629
{'Organic Low Sodium Chicken Broth'},{'Yellow Onions'},0.12657389,3.585028694
{'Yellow Onions'},{'Organic Low Sodium Chicken Broth'},0.030135689,3.585028694
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Carrots'},0.112470862,3.584908891
{'Carrots'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.034268466,3.584908891
"{'Organic Hass Avocado', 'Organic Garlic'}",{'Limes'},0.211592179,3.584069633
{'Limes'},"{'Organic Hass Avocado', 'Organic Garlic'}",0.0285903,3.584069633
"{'Organic Lemon', 'Bag of Organic Bananas'}",{'Organic Yellow Onion'},0.179761157,3.581954047
{'Organic Yellow Onion'},"{'Organic Lemon', 'Bag of Organic Bananas'}",0.031746032,3.581954047
"{'No Salt Added Black Beans', 'Banana'}",{'Limes'},0.211373391,3.580363673
{'Limes'},"{'No Salt Added Black Beans', 'Banana'}",0.018588413,3.580363673
"{'No Salt Added Black Beans', 'Banana'}",{'Organic Avocado'},0.262875536,3.579346324
{'Organic Avocado'},"{'No Salt Added Black Beans', 'Banana'}",0.018583131,3.579346324
"{'Organic Raspberries', 'Organic Baby Spinach'}",{'Organic Hass Avocado'},0.282140375,3.579141366
{'Organic Hass Avocado'},"{'Organic Raspberries', 'Organic Baby Spinach'}",0.028690552,3.579141366
{'Organic Lacinato (Dinosaur) Kale'},{'Organic Garnet Sweet Potato (Yam)'},0.083001531,3.57657703
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Lacinato (Dinosaur) Kale'},0.065050408,3.57657703
{'Orange Bell Pepper'},{'Red Onion'},0.065916901,3.576026738
{'Red Onion'},{'Orange Bell Pepper'},0.063765488,3.576026738
"{'Limes', 'Large Lemon'}",{'Organic Avocado'},0.262380539,3.572606371
{'Organic Avocado'},"{'Limes', 'Large Lemon'}",0.045813107,3.572606371
"{'Organic Raspberries', 'Organic Large Extra Fancy Fuji Apple'}",{'Organic Strawberries'},0.353043478,3.571518738
{'Organic Strawberries'},"{'Organic Raspberries', 'Organic Large Extra Fancy Fuji Apple'}",0.011439842,3.571518738
"{'Organic Baby Spinach', 'Organic Tomato Cluster'}",{'Organic Hass Avocado'},0.281507656,3.571114895
{'Organic Hass Avocado'},"{'Organic Baby Spinach', 'Organic Tomato Cluster'}",0.016889266,3.571114895
{'Organic Tomato Paste'},{'Yellow Onions'},0.126064736,3.570607616
{'Yellow Onions'},{'Organic Tomato Paste'},0.035026822,3.570607616
"{'Broccoli Crown', 'Banana'}",{'Cucumber Kirby'},0.139037433,3.569694624
{'Cucumber Kirby'},"{'Broccoli Crown', 'Banana'}",0.026029748,3.569694624
"{'Organic Raspberries', 'Organic Strawberries'}",{'Organic Cucumber'},0.113838341,3.566438011
{'Organic Cucumber'},"{'Organic Raspberries', 'Organic Strawberries'}",0.046945899,3.566438011
"{'Organic Hass Avocado', 'Organic Cucumber'}",{'Organic Raspberries'},0.176105508,3.561692237
{'Organic Raspberries'},"{'Organic Hass Avocado', 'Organic Cucumber'}",0.025574583,3.561692237
"{'Organic Hass Avocado', 'Organic Lemon'}",{'Organic Garlic'},0.169283276,3.561336854
{'Organic Garlic'},"{'Organic Hass Avocado', 'Organic Lemon'}",0.029063635,3.561336854
"{'Organic Hass Avocado', 'Organic Zucchini'}",{'Organic Yellow Onion'},0.178571429,3.558247308
{'Organic Yellow Onion'},"{'Organic Hass Avocado', 'Organic Zucchini'}",0.026085026,3.558247308
"{'Large Lemon', 'Yellow Onions'}",{'Organic Garlic'},0.169131238,3.558138318
{'Organic Garlic'},"{'Large Lemon', 'Yellow Onions'}",0.02144615,3.558138318
"{'Organic Yellow Onion', 'Organic Garlic'}",{'Organic Red Onion'},0.101984564,3.556976704
{'Organic Red Onion'},"{'Organic Yellow Onion', 'Organic Garlic'}",0.035943268,3.556976704
{'Organic Red Radish'},{'Organic Cilantro'},0.107951553,3.556418263
"{' Bunch', 'Organic Red Radish'}",{'Organic Cilantro'},0.107951553,3.556418263
{'Organic Cilantro'},{'Organic Red Radish'},0.037621582,3.556418263
{'Organic Cilantro'},"{' Bunch', 'Organic Red Radish'}",0.037621582,3.556418263
{'Red Vine Tomato'},{'Cucumber Kirby'},0.138515197,3.55628655
{'Cucumber Kirby'},{'Red Vine Tomato'},0.079519451,3.55628655
"{""Organic D'Anjou Pears""}",{'Organic Gala Apples'},0.099604021,3.555461479
{'Organic Gala Apples'},"{""Organic D'Anjou Pears""}",0.065022867,3.555461479
{'Original Hummus'},{'Organic Baby Carrots'},0.107584501,3.555418214
{'Organic Baby Carrots'},{'Original Hummus'},0.096097202,3.555418214
"{'Organic Hass Avocado', 'Organic Red Onion'}",{'Limes'},0.209862385,3.5547694
{'Limes'},"{'Organic Hass Avocado', 'Organic Red Onion'}",0.017267409,3.5547694
"{'Organic Raspberries', 'Organic Strawberries'}",{'Organic Whole String Cheese'},0.079983072,3.553120821
{'Organic Whole String Cheese'},"{'Organic Raspberries', 'Organic Strawberries'}",0.046770601,3.553120821
